service_order_id,booking_id,order_status,ordered_at,created_at
271,34039,DELIVERED,2025-10-04 05:54:17.032235+00:00,2024-03-09 04:39:51.967243+00:00
272,44648,ORDERED,2024-12-15 13:55:22.625323+00:00,2024-11-17 03:23:56.890190+00:00
273,65896,CANCELLED,2025-05-08 15:24:48.774224+00:00,2024-08-07 15:02:03.228406+00:00
274,31027,ORDERED,2025-10-18 12:02:41.917384+00:00,2024-08-25 16:38:56.548420+00:00
275,27212,DELIVERED,2024-06-27 23:59:51.891741+00:00,2025-05-28 02:35:46.616161+00:00
276,14601,DELIVERED,2024-06-09 05:22:41.442125+00:00,2024-06-06 00:01:34.111786+00:00
277,1968,DELIVERED,2024-04-15 01:25:35.950370+00:00,2025-10-19 20:24:15.169718+00:00
278,30740,ORDERED,2024-04-13 10:08:32.787075+00:00,2025-02-25 14:40:23.851171+00:00
279,64747,ORDERED,2024-02-18 18:46:41.419045+00:00,2026-01-16 13:40:55.766077+00:00
280,11782,CANCELLED,2024-07-18 02:46:13.961761+00:00,2024-03-10 17:04:03.781700+00:00
281,55432,CANCELLED,2025-06-04 12:46:44.858179+00:00,2025-07-08 09:36:38.100083+00:00
282,51763,CANCELLED,2025-03-09 09:17:57.980861+00:00,2025-03-16 00:49:14.142053+00:00
283,46973,DELIVERED,2024-08-17 09:39:55.574375+00:00,2025-09-03 03:44:18.943195+00:00
284,64815,ORDERED,2025-10-09 06:32:55.997227+00:00,2024-11-18 11:20:40.304953+00:00
285,37199,ORDERED,2025-11-29 09:08:32.944130+00:00,2024-05-05 22:57:15.498763+00:00
286,8734,DELIVERED,2025-09-28 14:37:52.017834+00:00,2025-05-12 12:18:24.602057+00:00
287,35640,DELIVERED,2024-01-30 23:48:56.253026+00:00,2025-09-18 23:18:33.418228+00:00
288,8641,DELIVERED,2024-12-18 11:23:24.096954+00:00,2024-03-05 20:11:48.021018+00:00
289,57584,ORDERED,2024-12-12 13:45:24.577453+00:00,2024-05-17 16:26:19.733087+00:00
290,63837,ORDERED,2025-10-09 18:15:03.874453+00:00,2024-12-04 22:47:28.369409+00:00
291,3372,ORDERED,2024-04-03 07:41:01.371649+00:00,2025-02-15 04:02:36.480298+00:00
292,12230,DELIVERED,2026-01-11 03:48:29.007288+00:00,2025-12-21 18:35:47.762744+00:00
293,39001,ORDERED,2025-10-10 08:13:14.472707+00:00,2024-04-17 03:23:23.492231+00:00
294,28215,CANCELLED,2024-11-06 03:43:03.795426+00:00,2024-12-02 15:11:09.326277+00:00
295,29718,DELIVERED,2025-04-25 23:04:43.605516+00:00,2024-06-10 16:19:38.525802+00:00
296,57068,DELIVERED,2025-03-27 13:00:18.502659+00:00,2025-06-29 02:12:25.484262+00:00
297,33015,CANCELLED,2024-04-15 19:17:00.037201+00:00,2024-10-07 12:10:25.031777+00:00
298,37992,CANCELLED,2025-06-11 08:18:45.052291+00:00,2024-11-14 13:43:33.433910+00:00
299,44657,CANCELLED,2025-12-09 00:48:12.641258+00:00,2024-04-09 03:02:06.448493+00:00
300,34405,ORDERED,2024-02-04 20:19:56.946956+00:00,2025-11-26 03:02:50.442738+00:00
301,900,ORDERED,2024-06-17 12:37:19.525210+00:00,2024-08-20 06:33:19.248502+00:00
302,28689,CANCELLED,2024-06-05 19:39:11.232942+00:00,2024-02-23 11:54:27.352125+00:00
303,65082,ORDERED,2025-07-28 08:08:42.520528+00:00,2024-11-12 04:46:42.709044+00:00
304,36625,ORDERED,2024-02-03 17:30:51.969461+00:00,2024-04-09 09:18:54.711988+00:00
305,69858,ORDERED,2025-11-20 03:25:56.312937+00:00,2025-02-27 06:39:20.236980+00:00
306,67046,CANCELLED,2025-06-13 14:20:06.672298+00:00,2025-10-11 06:34:08.476856+00:00
307,33890,DELIVERED,2024-07-30 08:23:53.368714+00:00,2025-11-11 19:58:56.907534+00:00
308,15320,ORDERED,2024-04-08 13:02:28.726470+00:00,2024-03-02 13:00:03.981564+00:00
309,12012,DELIVERED,2024-05-10 11:09:05.639966+00:00,2024-02-05 15:25:02.016565+00:00
310,45653,DELIVERED,2024-12-17 23:39:23.620771+00:00,2024-08-15 06:35:54.979099+00:00
311,46835,CANCELLED,2025-04-09 16:47:26.052258+00:00,2025-07-08 21:34:46.503794+00:00
312,972,CANCELLED,2024-12-20 07:22:19.824100+00:00,2025-12-02 20:39:59.296134+00:00
313,27183,CANCELLED,2024-10-12 06:24:01.108141+00:00,2024-04-22 07:27:56.804020+00:00
314,22674,CANCELLED,2024-03-08 15:00:44.955595+00:00,2025-07-21 18:43:45.488329+00:00
315,6768,ORDERED,2025-10-30 03:41:35.341754+00:00,2024-09-29 16:40:39.647535+00:00
316,49046,DELIVERED,2025-10-10 13:19:01.286189+00:00,2025-04-09 09:06:51.996974+00:00
317,33705,ORDERED,2024-08-23 05:46:21.584574+00:00,2025-10-18 15:14:37.495489+00:00
318,8306,CANCELLED,2024-09-11 13:44:00.147852+00:00,2024-07-24 17:45:35.217932+00:00
319,21836,ORDERED,2025-01-19 17:36:28.985477+00:00,2024-09-01 05:20:17.572953+00:00
320,16809,DELIVERED,2024-02-08 01:32:23.622546+00:00,2024-03-29 20:27:32.431898+00:00
321,56982,ORDERED,2025-03-20 05:59:44.289402+00:00,2025-05-18 14:44:35.753624+00:00
322,59918,DELIVERED,2025-12-12 08:07:08.244720+00:00,2025-09-06 10:22:05.926811+00:00
323,44755,ORDERED,2024-02-26 02:08:08.987367+00:00,2024-11-10 19:16:05.941084+00:00
324,33118,DELIVERED,2024-05-19 08:48:53.719306+00:00,2025-01-24 09:42:15.726698+00:00
325,33051,CANCELLED,2024-02-07 12:47:05.730836+00:00,2024-07-11 11:24:07.124112+00:00
326,34280,ORDERED,2025-08-31 10:11:12.632740+00:00,2025-02-15 15:41:19.220630+00:00
327,26206,CANCELLED,2024-10-02 20:59:59.086469+00:00,2025-02-02 04:46:49.386635+00:00
328,14754,ORDERED,2025-04-15 04:08:24.030709+00:00,2025-09-17 01:13:12.148873+00:00
329,33439,DELIVERED,2024-10-25 12:57:59.734184+00:00,2025-01-31 09:48:44.173724+00:00
330,20474,ORDERED,2024-06-10 18:21:52.079319+00:00,2025-06-16 18:53:11.041402+00:00
331,31423,CANCELLED,2024-08-27 18:11:20.706779+00:00,2024-06-25 12:17:46.280603+00:00
332,17970,ORDERED,2025-11-15 16:43:06.476913+00:00,2024-12-14 13:40:18.135779+00:00
333,63496,ORDERED,2024-11-03 14:47:28.567421+00:00,2024-02-22 21:39:23.643600+00:00
334,37891,CANCELLED,2024-02-18 19:35:59.484496+00:00,2025-10-29 05:10:23.799861+00:00
335,4569,CANCELLED,2024-08-06 05:03:43.877198+00:00,2024-11-21 16:43:25.315303+00:00
336,20239,ORDERED,2025-12-05 19:32:24.657227+00:00,2024-04-18 21:24:33.539115+00:00
337,27355,CANCELLED,2024-11-03 10:05:53.277223+00:00,2024-09-05 16:30:06.004627+00:00
338,66657,CANCELLED,2024-08-04 21:12:12.580447+00:00,2024-10-19 13:48:53.088262+00:00
339,67843,DELIVERED,2025-09-17 02:27:48.327945+00:00,2024-04-25 15:27:06.317652+00:00
340,62057,CANCELLED,2024-02-16 19:29:41.197886+00:00,2025-09-23 15:55:23.328550+00:00
341,52401,CANCELLED,2025-08-13 13:02:20.050344+00:00,2024-03-21 05:21:21.231882+00:00
342,6128,CANCELLED,2025-03-19 23:19:55.190359+00:00,2024-04-13 11:12:01.552338+00:00
343,45985,CANCELLED,2024-06-11 01:04:34.325213+00:00,2025-09-08 17:41:37.272252+00:00
344,48336,DELIVERED,2025-11-13 11:47:27.008580+00:00,2024-07-26 21:54:26.559418+00:00
345,35810,CANCELLED,2024-06-06 18:19:18.487574+00:00,2025-10-20 06:17:56.268823+00:00
346,11949,DELIVERED,2025-08-07 00:07:53.522802+00:00,2025-10-06 02:14:56.154402+00:00
347,62768,ORDERED,2025-09-11 02:06:01.043462+00:00,2024-10-01 23:07:08.508857+00:00
348,37077,CANCELLED,2024-04-05 09:33:32.530205+00:00,2024-04-07 11:23:52.471071+00:00
349,46529,DELIVERED,2024-10-16 09:10:08.803182+00:00,2024-05-23 08:00:20.737450+00:00
350,56129,ORDERED,2025-12-01 12:45:45.063226+00:00,2025-05-22 09:33:51.295980+00:00
351,47783,DELIVERED,2025-06-27 13:29:06.227950+00:00,2024-06-02 19:53:02.118241+00:00
352,13329,ORDERED,2024-10-28 12:52:25.361261+00:00,2025-09-25 06:39:38.599927+00:00
353,39382,DELIVERED,2025-01-05 11:32:31.968348+00:00,2024-02-24 16:02:28.462595+00:00
354,19526,CANCELLED,2024-03-09 20:27:04.411831+00:00,2024-12-01 19:30:05.149196+00:00
355,52466,DELIVERED,2024-01-27 19:38:30.755966+00:00,2024-03-24 14:18:03.974808+00:00
356,64178,DELIVERED,2025-09-10 17:49:04.882615+00:00,2024-04-23 00:00:49.779759+00:00
357,54271,ORDERED,2025-08-03 20:34:32.393869+00:00,2024-12-31 01:11:00.446763+00:00
358,43295,ORDERED,2024-07-22 02:20:33.246888+00:00,2025-03-07 20:13:28.903056+00:00
359,24365,ORDERED,2025-06-25 16:39:28.718357+00:00,2025-09-30 23:49:33.424634+00:00
360,48734,CANCELLED,2024-10-15 08:42:01.559914+00:00,2025-11-27 03:45:08.722852+00:00
361,744,CANCELLED,2024-12-11 15:12:50.844046+00:00,2024-03-07 07:28:00.694646+00:00
362,8071,DELIVERED,2024-06-26 00:14:42.668206+00:00,2025-11-10 08:34:21.224028+00:00
363,13347,DELIVERED,2025-09-20 04:33:36.701018+00:00,2025-07-28 20:07:20.790112+00:00
364,20395,DELIVERED,2025-01-13 12:41:00.417171+00:00,2025-08-18 04:08:38.469359+00:00
365,45301,CANCELLED,2024-10-01 06:00:03.725798+00:00,2025-03-13 14:49:02.619910+00:00
366,63581,CANCELLED,2024-05-10 12:31:42.523413+00:00,2025-07-27 04:08:00.649303+00:00
367,55219,DELIVERED,2025-04-14 01:17:30.856407+00:00,2025-07-26 02:09:26.917242+00:00
368,19876,DELIVERED,2024-10-19 02:11:08.849811+00:00,2025-09-28 13:33:58.119670+00:00
369,8507,ORDERED,2025-05-04 00:25:46.758214+00:00,2025-04-26 13:44:49.274822+00:00
370,20367,DELIVERED,2025-05-29 09:40:12.276148+00:00,2024-08-07 03:05:48.427642+00:00
371,53413,ORDERED,2024-10-31 05:38:18.131502+00:00,2024-11-11 10:06:20.134706+00:00
372,61736,ORDERED,2024-03-20 09:54:13.653777+00:00,2024-11-06 03:34:48.029771+00:00
373,64744,ORDERED,2025-01-20 08:53:30.665200+00:00,2025-03-06 04:49:01.749980+00:00
374,31418,DELIVERED,2025-05-11 06:47:44.601034+00:00,2024-11-03 09:11:37.021032+00:00
375,63044,ORDERED,2025-07-10 18:14:31.495499+00:00,2025-01-23 20:00:37.137657+00:00
376,24800,CANCELLED,2024-04-13 03:55:16.505846+00:00,2025-02-18 22:28:24.846487+00:00
377,21024,DELIVERED,2024-08-04 18:34:04.009492+00:00,2025-02-23 08:30:17.031910+00:00
378,59296,DELIVERED,2025-05-14 19:36:52.033564+00:00,2024-12-25 20:48:15.172310+00:00
379,7601,CANCELLED,2025-07-29 11:58:12.151996+00:00,2025-07-25 12:40:04.800422+00:00
380,9268,CANCELLED,2025-06-02 19:54:54.871906+00:00,2025-08-28 06:48:07.963826+00:00
381,41561,DELIVERED,2026-01-07 12:22:42.711673+00:00,2025-02-12 15:01:54.252426+00:00
382,37326,CANCELLED,2025-07-17 01:04:37.275002+00:00,2024-06-06 13:12:39.681898+00:00
383,26527,DELIVERED,2025-06-04 16:40:54.576108+00:00,2025-11-07 16:26:25.701474+00:00
384,58136,CANCELLED,2024-06-26 14:52:15.498507+00:00,2024-03-22 20:40:26.908581+00:00
385,41542,DELIVERED,2024-08-30 21:52:50.087149+00:00,2024-10-22 13:23:18.958436+00:00
386,61102,CANCELLED,2025-04-27 07:56:21.514269+00:00,2024-05-21 18:06:58.603124+00:00
387,52171,ORDERED,2025-07-16 09:35:43.109980+00:00,2024-09-06 13:47:27.873883+00:00
388,28008,ORDERED,2024-05-17 23:09:14.213454+00:00,2025-02-16 17:15:45.772960+00:00
389,43462,ORDERED,2024-07-22 10:32:45.384946+00:00,2025-11-04 01:23:33.753663+00:00
390,47394,DELIVERED,2024-03-31 15:40:44.126828+00:00,2024-09-01 17:47:51.337761+00:00
391,43739,ORDERED,2025-03-14 07:21:30.465161+00:00,2024-06-24 22:29:27.426214+00:00
392,32436,CANCELLED,2025-08-03 07:30:44.716220+00:00,2024-10-15 08:44:40.781269+00:00
393,36980,ORDERED,2026-01-14 10:40:22.125547+00:00,2025-06-26 10:37:11.672293+00:00
394,62028,DELIVERED,2024-07-05 12:07:10.299756+00:00,2024-02-24 17:42:25.463365+00:00
395,64659,ORDERED,2025-09-16 00:55:24.110810+00:00,2025-12-12 19:52:21.265902+00:00
396,52109,ORDERED,2025-06-27 01:38:26.922953+00:00,2024-11-02 19:39:19.135090+00:00
397,9159,DELIVERED,2024-09-16 14:11:35.056592+00:00,2024-06-26 11:52:47.684950+00:00
398,15877,CANCELLED,2026-01-05 22:16:55.098914+00:00,2024-12-23 21:37:17.067647+00:00
399,4207,DELIVERED,2025-01-09 09:38:21.922314+00:00,2025-02-20 12:48:44.513691+00:00
400,46735,DELIVERED,2024-08-08 15:47:00.683320+00:00,2025-02-24 23:04:55.043308+00:00
401,47175,CANCELLED,2025-10-12 08:12:52.275626+00:00,2025-10-20 19:38:19.738184+00:00
402,46944,DELIVERED,2025-08-12 05:15:59.578777+00:00,2025-05-31 07:31:38.907787+00:00
403,25495,DELIVERED,2025-05-22 06:04:38.147007+00:00,2025-06-09 06:05:01.021116+00:00
404,5694,ORDERED,2024-11-17 18:51:13.364449+00:00,2024-03-17 16:59:58.545362+00:00
405,1245,ORDERED,2025-10-16 05:34:31.977822+00:00,2025-12-01 16:42:35.683545+00:00
406,52948,DELIVERED,2024-05-30 12:36:24.032288+00:00,2024-07-21 00:33:07.158219+00:00
407,31094,DELIVERED,2025-12-25 18:56:15.773166+00:00,2024-02-09 08:22:55.334631+00:00
408,14466,ORDERED,2024-07-08 20:09:45.016773+00:00,2025-07-30 00:10:06.325437+00:00
409,27802,CANCELLED,2024-03-16 17:58:14.863150+00:00,2025-03-31 01:50:43.929283+00:00
410,62666,ORDERED,2024-02-25 03:38:10.182931+00:00,2025-08-25 21:09:07.191822+00:00
411,11540,ORDERED,2025-09-13 09:56:58.782156+00:00,2025-04-18 09:19:09.967465+00:00
412,38934,ORDERED,2025-04-30 09:54:18.138477+00:00,2025-07-22 01:08:52.190890+00:00
413,46470,DELIVERED,2025-10-20 12:39:55.266670+00:00,2024-06-16 16:47:35.451980+00:00
414,47103,CANCELLED,2024-08-02 13:59:22.663221+00:00,2025-03-12 00:51:58.369715+00:00
415,57570,CANCELLED,2025-06-27 10:58:23.242394+00:00,2024-07-10 09:08:58.877739+00:00
416,39804,DELIVERED,2024-09-15 15:48:03.348089+00:00,2026-01-17 08:03:48.683796+00:00
417,31011,CANCELLED,2025-07-06 05:37:07.497802+00:00,2024-11-11 20:52:59.290404+00:00
418,67568,DELIVERED,2025-05-27 09:42:45.230490+00:00,2025-01-08 04:39:29.441388+00:00
419,10643,CANCELLED,2024-09-03 09:53:21.142028+00:00,2025-09-27 05:33:00.093444+00:00
420,14816,DELIVERED,2025-01-23 02:33:40.080379+00:00,2024-09-15 17:42:23.338672+00:00
421,46144,ORDERED,2025-05-09 15:51:12.199373+00:00,2025-07-14 03:59:15.292553+00:00
422,10921,ORDERED,2024-02-18 17:25:04.225292+00:00,2026-01-02 13:56:52.900379+00:00
423,54320,ORDERED,2024-05-19 00:30:55.373034+00:00,2024-07-18 01:22:42.483963+00:00
424,18398,DELIVERED,2026-01-11 20:49:02.166584+00:00,2025-04-21 20:27:08.221414+00:00
425,14942,DELIVERED,2024-11-05 21:29:56.766952+00:00,2024-10-30 04:40:49.860918+00:00
426,42982,CANCELLED,2024-04-17 13:54:17.489198+00:00,2025-07-16 12:52:01.618371+00:00
427,50260,DELIVERED,2024-12-16 03:24:46.802925+00:00,2024-04-26 05:16:54.718701+00:00
428,26,DELIVERED,2025-02-03 21:29:04.712488+00:00,2024-05-24 05:09:27.905745+00:00
429,67530,CANCELLED,2024-12-24 18:11:46.580580+00:00,2025-01-21 04:30:13.364338+00:00
430,65432,ORDERED,2025-01-20 20:23:46.811109+00:00,2024-04-30 19:32:37.543219+00:00
431,46611,CANCELLED,2025-10-13 15:08:05.206033+00:00,2025-09-30 03:11:58.675435+00:00
432,33072,CANCELLED,2025-05-10 18:57:08.470763+00:00,2024-02-13 09:01:57.271423+00:00
433,14712,CANCELLED,2025-05-17 11:26:01.905528+00:00,2025-01-07 09:37:15.361614+00:00
434,59873,CANCELLED,2024-02-24 14:11:03.306862+00:00,2025-01-24 10:58:26.262614+00:00
435,60852,DELIVERED,2025-12-16 02:06:57.389950+00:00,2025-05-18 22:36:22.368834+00:00
436,33744,DELIVERED,2024-06-06 04:22:44.225667+00:00,2025-12-22 08:11:19.952963+00:00
437,40736,CANCELLED,2025-01-01 00:16:12.592500+00:00,2025-09-29 10:53:18.444369+00:00
438,43644,CANCELLED,2025-12-20 02:33:21.701604+00:00,2024-11-04 02:06:05.713532+00:00
439,41905,CANCELLED,2024-09-21 02:00:40.827988+00:00,2024-07-23 22:23:48.251573+00:00
440,51318,CANCELLED,2025-02-21 13:15:04.505271+00:00,2025-11-21 21:35:26.862110+00:00
441,66779,CANCELLED,2025-02-05 14:32:02.372421+00:00,2025-07-16 06:39:03.141928+00:00
442,56973,ORDERED,2025-10-11 14:38:28.785881+00:00,2025-11-14 10:12:09.596648+00:00
443,19973,CANCELLED,2025-04-20 04:58:18.014358+00:00,2026-01-02 06:40:38.998693+00:00
444,3162,ORDERED,2024-04-13 18:17:16.291847+00:00,2024-09-22 12:47:41.487401+00:00
445,45094,DELIVERED,2025-07-17 18:24:31.535214+00:00,2024-06-30 13:18:24.996927+00:00
446,56224,DELIVERED,2024-10-23 12:49:06.462902+00:00,2025-01-31 18:13:55.126277+00:00
447,23497,ORDERED,2024-02-28 11:35:28.128677+00:00,2025-03-15 09:26:29.049115+00:00
448,18590,ORDERED,2024-12-30 17:30:27.346419+00:00,2024-03-11 21:55:10.845897+00:00
449,48338,ORDERED,2025-07-15 15:27:44.529388+00:00,2025-06-28 06:30:50.848630+00:00
450,30067,CANCELLED,2024-02-01 06:21:01.970193+00:00,2025-09-09 06:51:15.047214+00:00
451,67682,CANCELLED,2025-10-01 18:44:19.035927+00:00,2024-05-25 10:16:57.417416+00:00
452,17409,ORDERED,2025-08-12 08:02:30.273792+00:00,2024-02-02 20:22:35.826891+00:00
453,21007,DELIVERED,2025-01-02 02:30:18.452007+00:00,2025-11-01 08:25:10.716166+00:00
454,20479,DELIVERED,2024-11-30 22:28:56.353233+00:00,2024-07-07 19:32:26.781386+00:00
455,3108,CANCELLED,2024-06-05 22:51:44.236508+00:00,2025-11-06 08:58:21.116122+00:00
456,30687,CANCELLED,2024-09-23 20:06:58.232419+00:00,2024-08-24 15:51:04.340678+00:00
457,4099,CANCELLED,2024-05-22 17:35:47.571719+00:00,2024-03-24 11:17:45.247929+00:00
458,48544,ORDERED,2024-02-08 17:03:08.055274+00:00,2024-02-13 02:17:49.911021+00:00
459,69738,ORDERED,2024-12-01 14:59:26.287859+00:00,2025-12-31 14:00:14.844283+00:00
460,66771,CANCELLED,2024-02-18 15:57:14.612777+00:00,2025-05-11 17:48:47.670015+00:00
461,29962,ORDERED,2024-10-22 08:19:13.274951+00:00,2024-03-27 11:38:09.109190+00:00
462,11929,CANCELLED,2024-08-06 16:02:39.172094+00:00,2025-07-31 18:06:13.626451+00:00
463,33665,ORDERED,2025-09-03 21:10:12.685639+00:00,2025-08-19 19:32:09.185210+00:00
464,39376,CANCELLED,2024-08-29 16:58:44.519955+00:00,2024-12-23 01:36:14.655091+00:00
465,14546,CANCELLED,2025-04-08 19:45:30.907949+00:00,2024-10-12 09:46:15.894048+00:00
466,46311,DELIVERED,2025-06-27 09:31:04.855462+00:00,2024-07-07 06:53:00.552517+00:00
467,51258,CANCELLED,2025-06-24 03:22:19.177096+00:00,2024-08-30 10:24:19.870142+00:00
468,39353,DELIVERED,2025-12-30 05:54:08.762525+00:00,2025-03-26 06:12:22.638322+00:00
469,13371,ORDERED,2025-08-10 22:42:31.100460+00:00,2026-01-08 15:38:13.283432+00:00
470,18612,ORDERED,2025-07-10 18:58:47.135955+00:00,2025-06-04 20:52:33.901867+00:00
471,42131,ORDERED,2024-09-12 10:30:43.888695+00:00,2024-02-17 22:50:05.228369+00:00
472,44409,DELIVERED,2025-03-01 14:12:04.158181+00:00,2024-10-20 06:48:04.008414+00:00
473,51205,CANCELLED,2025-01-12 01:34:16.373988+00:00,2025-11-01 11:31:01.253517+00:00
474,38194,CANCELLED,2024-08-01 07:54:00.470787+00:00,2025-12-02 17:40:59.655758+00:00
475,35600,DELIVERED,2025-08-15 16:32:43.758773+00:00,2025-11-19 12:49:22.288872+00:00
476,35904,ORDERED,2024-11-08 10:22:05.856514+00:00,2024-02-14 18:52:34.028027+00:00
477,60578,DELIVERED,2025-11-18 10:53:57.783412+00:00,2025-06-03 20:05:38.722991+00:00
478,68945,DELIVERED,2025-10-08 05:52:13.479142+00:00,2024-08-05 08:14:02.187846+00:00
479,44165,CANCELLED,2024-07-07 10:54:38.980346+00:00,2025-06-27 01:26:57.391968+00:00
480,34389,CANCELLED,2024-10-25 15:55:46.992861+00:00,2025-08-11 17:58:14.602692+00:00
481,24120,DELIVERED,2025-02-19 09:41:33.204727+00:00,2025-09-03 13:39:15.731616+00:00
482,41217,DELIVERED,2025-03-02 17:31:14.181389+00:00,2025-10-17 09:18:54.483313+00:00
483,41035,DELIVERED,2024-03-10 23:35:13.400277+00:00,2025-02-23 23:47:17.167874+00:00
484,4089,DELIVERED,2025-01-18 04:57:33.031067+00:00,2025-04-27 21:33:42.735631+00:00
485,15000,ORDERED,2024-03-19 10:49:31.497608+00:00,2024-09-07 00:31:19.049414+00:00
486,56047,CANCELLED,2024-07-19 13:56:14.454725+00:00,2024-11-03 14:23:29.297602+00:00
487,50437,ORDERED,2025-11-09 23:44:13.667156+00:00,2024-12-30 15:38:52.930708+00:00
488,22763,CANCELLED,2025-04-22 16:53:07.461359+00:00,2025-02-07 01:09:20.597645+00:00
489,46552,DELIVERED,2024-06-30 17:36:38.625274+00:00,2024-04-16 15:01:22.070891+00:00
490,24933,CANCELLED,2024-02-02 00:05:56.798668+00:00,2025-06-04 12:45:15.942983+00:00
491,53652,DELIVERED,2025-07-10 11:34:58.882416+00:00,2024-03-12 18:24:05.369453+00:00
492,21554,ORDERED,2024-04-25 23:12:30.093209+00:00,2026-01-08 05:36:42.546737+00:00
493,21894,CANCELLED,2024-11-02 06:11:10.227972+00:00,2024-06-17 17:15:36.938871+00:00
494,30979,DELIVERED,2024-12-21 16:59:34.657482+00:00,2025-12-03 23:21:53.923976+00:00
495,69579,DELIVERED,2024-03-24 00:34:44.914183+00:00,2024-09-22 18:01:10.392095+00:00
496,11242,DELIVERED,2025-02-11 09:40:22.562546+00:00,2024-01-26 01:06:34.660553+00:00
497,39746,DELIVERED,2024-07-30 15:52:58.946645+00:00,2025-05-31 10:27:06.083119+00:00
498,52346,DELIVERED,2024-08-23 05:55:12.373922+00:00,2024-05-05 20:37:23.096958+00:00
499,27372,ORDERED,2024-09-08 06:38:35.555335+00:00,2025-04-30 20:39:48.443593+00:00
500,42544,CANCELLED,2025-04-28 13:04:36.146530+00:00,2024-09-30 15:36:47.996979+00:00
501,54284,CANCELLED,2024-06-04 23:54:26.163829+00:00,2025-09-29 10:22:41.412619+00:00
502,2423,ORDERED,2024-04-16 02:19:17.735604+00:00,2025-08-30 18:52:57.645756+00:00
503,42426,ORDERED,2025-09-25 05:12:11.044910+00:00,2025-10-26 08:32:05.562354+00:00
504,34483,CANCELLED,2025-06-02 07:57:55.325085+00:00,2024-07-24 02:12:42.494744+00:00
505,68265,ORDERED,2025-04-21 00:10:24.231591+00:00,2024-03-19 14:01:58.730378+00:00
506,52831,ORDERED,2024-04-05 02:27:46.700562+00:00,2024-08-25 11:41:41.206601+00:00
507,34859,ORDERED,2024-02-12 20:13:04.342265+00:00,2025-01-12 04:35:37.165397+00:00
508,59344,ORDERED,2025-05-07 10:07:18.973542+00:00,2024-09-24 05:00:28.681419+00:00
509,52687,CANCELLED,2024-03-05 12:53:12.640779+00:00,2024-05-14 00:59:02.406495+00:00
510,9369,DELIVERED,2024-07-08 19:58:40.177516+00:00,2025-07-13 11:09:38.365328+00:00
511,56387,CANCELLED,2024-09-20 19:25:45.775367+00:00,2025-10-11 01:17:13.011151+00:00
512,22926,CANCELLED,2024-09-24 01:03:11.666414+00:00,2024-06-23 06:53:21.034112+00:00
513,54685,DELIVERED,2026-01-16 19:30:52.510800+00:00,2024-08-20 14:17:44.178447+00:00
514,20389,DELIVERED,2024-02-16 14:05:34.485736+00:00,2025-09-23 11:39:52.484716+00:00
515,29518,CANCELLED,2025-05-16 04:13:09.583648+00:00,2025-09-25 14:08:50.188994+00:00
516,30835,DELIVERED,2024-10-13 15:11:49.969174+00:00,2025-06-18 20:32:18.120275+00:00
517,623,DELIVERED,2025-04-05 16:19:34.078912+00:00,2024-05-04 05:38:36.649929+00:00
518,60643,CANCELLED,2025-11-12 08:24:58.152263+00:00,2024-03-24 06:52:04.623789+00:00
519,40493,ORDERED,2024-08-19 14:22:47.493440+00:00,2025-06-05 20:20:40.023301+00:00
520,38502,DELIVERED,2025-10-02 23:07:35.100496+00:00,2025-10-21 23:23:25.334214+00:00
521,36961,CANCELLED,2024-02-28 08:49:35.279452+00:00,2025-11-19 18:26:34.882286+00:00
522,47147,DELIVERED,2025-08-17 09:49:14.504978+00:00,2024-04-27 19:53:54.348273+00:00
523,9252,CANCELLED,2025-05-01 14:09:05.674798+00:00,2025-08-01 14:17:46.654157+00:00
524,6490,DELIVERED,2024-04-04 13:45:35.136185+00:00,2024-08-15 03:08:22.225364+00:00
525,29101,ORDERED,2025-09-27 06:34:24.805042+00:00,2024-12-04 23:35:53.173431+00:00
526,54449,ORDERED,2025-09-09 21:11:35.022807+00:00,2025-01-06 02:38:26.215050+00:00
527,8067,DELIVERED,2024-06-22 16:22:36.666842+00:00,2025-10-07 05:11:46.692046+00:00
528,19333,ORDERED,2025-01-30 14:31:05.200376+00:00,2025-11-04 23:33:46.055261+00:00
529,25600,ORDERED,2024-02-27 16:54:07.181300+00:00,2024-07-08 02:21:40.342657+00:00
530,45882,ORDERED,2025-08-28 03:38:36.090477+00:00,2024-04-15 16:30:45.903874+00:00
531,68272,DELIVERED,2025-06-20 09:04:30.552947+00:00,2025-11-10 17:15:23.648090+00:00
532,26833,DELIVERED,2025-08-14 13:49:58.054625+00:00,2025-05-15 00:11:17.196905+00:00
533,38256,ORDERED,2024-05-12 14:45:56.400223+00:00,2025-05-07 12:53:44.293433+00:00
534,65356,CANCELLED,2024-04-13 21:25:30.906882+00:00,2024-12-24 15:44:54.951594+00:00
535,57877,ORDERED,2025-01-18 19:39:02.780198+00:00,2024-12-04 14:07:46.521093+00:00
536,25466,ORDERED,2024-11-22 19:20:06.635719+00:00,2024-08-03 18:26:27.136872+00:00
537,50772,ORDERED,2025-10-20 17:57:59.424930+00:00,2024-09-05 06:45:19.221591+00:00
538,1294,ORDERED,2024-09-17 23:22:11.807419+00:00,2025-11-29 17:33:31.286871+00:00
539,61911,CANCELLED,2024-06-14 13:21:58.700879+00:00,2024-04-22 09:04:52.515703+00:00
540,19013,CANCELLED,2025-12-13 21:36:30.249347+00:00,2024-08-18 19:37:21.841928+00:00
