service_order_item_id,service_order_id,service_id,quantity,unit_price,created_at
423,576,49,8,56.26,2025-11-20 00:14:49.973138+00:00
424,1438,4,2,1269.55,2024-04-03 09:52:03.149731+00:00
425,1342,39,5,1828.84,2025-03-18 10:05:47.336687+00:00
426,1409,47,9,1370.06,2024-04-11 00:01:21.596963+00:00
427,807,12,9,285.39,2024-04-30 01:27:59.050261+00:00
428,450,31,9,1063.07,2024-02-25 03:10:36.152295+00:00
429,1753,45,7,1826.76,2025-05-12 22:31:59.852108+00:00
430,1143,16,9,1893.17,2026-01-20 00:53:33.900468+00:00
431,738,47,9,1625.7,2025-06-18 18:48:51.639732+00:00
432,1000,8,7,1953.38,2024-01-27 11:05:54.061456+00:00
433,546,2,2,1225.45,2025-02-18 08:58:52.257510+00:00
434,1885,27,8,1728.21,2024-06-09 16:37:13.296372+00:00
435,924,41,6,1681.01,2025-03-02 07:06:02.382898+00:00
436,369,3,5,873.54,2024-11-05 07:21:07.275903+00:00
437,296,26,4,609.23,2025-01-28 13:59:53.411858+00:00
438,610,37,9,747.86,2024-12-22 02:26:51.412469+00:00
439,185,5,1,674.7,2025-09-25 18:52:42.930151+00:00
440,1707,26,4,1204.48,2024-06-10 03:50:06.512522+00:00
441,353,49,4,207.25,2024-05-23 20:36:05.340280+00:00
442,944,37,8,1412.82,2024-10-23 13:32:16.405638+00:00
443,754,10,3,1764.07,2025-08-11 22:22:35.832221+00:00
444,1663,42,6,1798.4,2026-01-14 19:53:09.642599+00:00
445,1147,25,1,919.98,2025-08-09 10:08:16.349998+00:00
446,334,13,5,1407.99,2025-10-12 19:02:18.192074+00:00
447,635,8,6,1149.86,2024-07-14 05:18:09.714382+00:00
448,1095,38,6,1006.51,2025-05-14 10:39:35.413133+00:00
449,68,27,8,157.5,2025-02-08 13:18:38.087141+00:00
450,463,24,8,479.63,2024-07-25 03:02:06.432803+00:00
451,498,46,3,681.48,2025-06-12 11:52:38.021010+00:00
452,354,42,5,738.35,2024-04-02 20:58:38.139748+00:00
453,73,13,9,1301.93,2025-01-06 04:22:37.753289+00:00
454,1156,34,10,366.97,2025-12-14 19:37:59.659753+00:00
455,483,24,8,49.43,2025-08-26 05:40:16.069056+00:00
456,277,12,6,100.52,2024-07-26 12:53:32.898444+00:00
457,519,4,9,215.05,2024-06-12 14:37:03.978247+00:00
458,1658,13,2,243.66,2024-08-20 08:07:12.550036+00:00
459,1216,16,1,135.36,2025-10-23 05:37:54.834379+00:00
460,1915,50,10,1531.19,2025-03-09 09:33:51.798527+00:00
461,957,21,3,1475.57,2024-03-10 04:26:22.716389+00:00
462,1295,11,9,1602.89,2024-07-13 11:45:32.949355+00:00
463,649,19,8,1996.23,2024-09-19 05:33:26.897067+00:00
464,1706,27,5,719.6,2025-07-30 02:29:54.642629+00:00
465,249,49,7,896.44,2024-11-25 13:33:01.074194+00:00
466,894,21,7,1609.26,2024-02-27 09:02:41.173705+00:00
467,454,46,2,1699.05,2025-01-07 02:10:00.663461+00:00
468,1125,11,5,1104.03,2024-12-30 19:02:17.108277+00:00
469,1046,24,8,1153.22,2025-01-16 19:54:37.148581+00:00
470,254,1,8,549.15,2025-08-15 12:08:22.051153+00:00
471,1888,41,7,1662.44,2025-03-02 08:21:05.926361+00:00
472,1360,7,7,678.74,2024-08-30 18:37:55.717918+00:00
473,255,7,8,656.37,2025-06-17 01:34:03.505010+00:00
474,689,26,6,1091.49,2025-09-25 13:28:32.961637+00:00
475,1204,35,1,1202.59,2025-06-02 16:17:08.033648+00:00
476,1121,39,7,1118.75,2025-01-26 18:37:18.943995+00:00
477,662,39,6,208.52,2025-01-16 23:07:49.333819+00:00
478,251,29,9,1821.85,2024-06-25 07:57:25.344129+00:00
479,468,22,3,1185.96,2024-07-02 10:36:46.337700+00:00
480,859,48,2,1803.46,2024-10-11 07:01:53.955905+00:00
481,28,8,2,1890.03,2025-03-25 11:06:45.526242+00:00
482,1240,16,7,1286.75,2025-05-15 21:18:12.951756+00:00
483,1935,18,9,1576.41,2024-09-20 14:45:53.320915+00:00
484,1811,28,4,209.31,2024-04-03 01:03:05.147760+00:00
485,44,45,2,1034.96,2025-12-12 23:47:43.794148+00:00
486,590,9,1,966.78,2024-08-12 14:34:56.039796+00:00
487,129,14,9,79.96,2024-05-20 06:45:08.361580+00:00
488,1496,18,1,519.54,2024-07-22 10:56:24.805877+00:00
489,1307,11,3,939.59,2025-06-09 08:41:51.727245+00:00
490,627,8,3,876.47,2025-05-17 22:07:14.826636+00:00
491,252,5,7,1167.66,2025-07-25 21:31:08.168847+00:00
492,1778,28,10,1189.47,2025-09-29 19:03:07.378647+00:00
493,1510,12,6,708.9,2025-07-03 06:21:23.568244+00:00
494,1598,12,5,73.63,2025-11-14 19:10:19.650433+00:00
495,1521,23,7,197.0,2024-03-16 12:56:10.842087+00:00
496,398,9,4,1845.35,2025-08-19 08:55:24.542634+00:00
497,1505,13,2,1305.83,2024-12-22 05:58:40.078620+00:00
498,741,40,4,1599.21,2025-01-19 19:06:05.157268+00:00
499,1065,5,6,1829.41,2025-02-20 08:46:58.342884+00:00
500,1015,37,6,1398.82,2024-05-20 07:22:43.981756+00:00
501,769,48,6,720.55,2024-08-28 18:51:39.678477+00:00
502,670,28,3,1911.14,2024-03-03 00:45:14.722912+00:00
503,1961,39,6,1273.77,2025-05-30 04:15:13.758678+00:00
504,1490,1,4,1387.3,2025-12-18 04:58:39.267058+00:00
505,141,13,4,263.64,2025-01-26 07:38:28.971605+00:00
506,347,25,9,680.64,2024-07-26 15:26:18.876607+00:00
507,1118,37,8,685.33,2025-05-21 11:06:25.810172+00:00
508,1011,26,3,242.54,2025-08-05 18:14:21.769438+00:00
509,539,28,8,1693.3,2024-09-16 02:11:32.836681+00:00
510,636,45,2,55.85,2025-10-24 14:41:57.846004+00:00
511,1792,48,3,1272.15,2025-05-17 10:23:12.225754+00:00
512,1413,19,9,676.58,2025-06-20 05:08:23.741820+00:00
513,1671,47,6,97.71,2024-10-18 04:14:21.620615+00:00
514,840,20,2,1776.8,2026-01-10 00:30:08.151926+00:00
515,1172,11,4,464.86,2025-11-15 16:41:07.799846+00:00
516,1592,23,7,193.53,2025-02-22 22:04:27.154461+00:00
517,426,42,6,651.42,2024-12-25 12:23:11.545772+00:00
518,538,1,8,78.44,2024-05-12 03:52:14.030893+00:00
519,1459,31,8,112.9,2025-09-25 21:08:49.890365+00:00
520,599,49,9,1275.79,2025-06-23 09:53:16.535393+00:00
521,919,28,3,1076.48,2024-10-17 01:21:04.424149+00:00
522,498,43,6,1022.67,2025-10-11 11:19:54.748410+00:00
523,233,27,10,817.69,2025-09-29 03:38:54.380642+00:00
524,420,32,8,1828.08,2024-02-29 05:04:34.096896+00:00
525,92,30,6,1686.98,2024-08-24 05:49:41.481980+00:00
526,397,8,4,1249.76,2024-10-26 05:52:57.440678+00:00
527,113,15,7,1762.07,2024-11-29 00:49:22.030307+00:00
528,1903,39,6,113.05,2024-03-29 04:44:43.427419+00:00
529,1449,39,9,1371.02,2025-08-21 07:31:22.873314+00:00
530,1776,38,10,1146.02,2025-07-12 05:31:42.868443+00:00
531,1636,8,1,182.75,2024-10-20 02:57:28.693141+00:00
532,1393,29,2,1638.57,2024-02-18 20:14:56.050850+00:00
533,611,8,3,1318.96,2024-12-01 06:23:57.901842+00:00
534,1810,33,9,1913.28,2024-10-26 04:10:17.655908+00:00
535,1346,19,5,456.36,2025-06-30 00:20:52.032878+00:00
536,194,15,4,1383.3,2025-11-08 05:24:15.237461+00:00
537,70,43,2,825.14,2024-10-18 15:42:13.471173+00:00
538,1220,30,7,1041.18,2025-01-19 18:47:51.993349+00:00
539,1518,12,7,1295.92,2025-04-16 22:31:58.022138+00:00
540,1733,20,5,1338.42,2024-05-11 15:37:27.222774+00:00
541,1251,32,8,71.34,2024-06-27 08:39:16.847324+00:00
542,1093,17,5,1600.92,2024-12-01 13:58:24.026294+00:00
543,1395,5,4,470.64,2025-04-09 14:49:02.725392+00:00
544,1896,15,5,1131.44,2024-03-12 16:11:53.606985+00:00
545,1781,10,6,26.66,2025-08-27 12:41:35.713586+00:00
546,1943,40,2,1467.51,2025-03-15 06:29:38.962629+00:00
547,772,13,9,495.24,2024-10-17 23:25:44.490214+00:00
548,870,22,10,993.38,2024-03-03 16:07:08.717177+00:00
549,1248,45,8,923.34,2024-04-03 12:43:31.187893+00:00
550,42,39,7,752.8,2024-07-06 04:48:08.186454+00:00
551,1531,34,5,619.12,2024-08-10 21:55:08.630200+00:00
552,1401,35,2,358.33,2025-04-03 21:16:27.446784+00:00
553,1947,32,3,353.72,2025-07-26 05:54:11.692055+00:00
554,1572,10,1,1500.68,2024-03-29 23:14:35.213347+00:00
555,776,19,5,673.89,2024-02-25 21:55:29.507198+00:00
556,531,3,6,280.7,2024-03-01 15:20:33.536194+00:00
557,575,49,7,1270.13,2024-07-20 05:52:39.262977+00:00
558,288,16,3,315.78,2024-09-05 14:17:04.942726+00:00
559,1392,23,9,457.74,2025-04-21 17:52:26.512153+00:00
560,1126,13,8,540.17,2025-09-22 12:48:31.574175+00:00
561,1908,8,10,1733.33,2024-08-29 01:23:29.540536+00:00
562,589,20,10,1227.91,2024-12-10 18:07:54.334367+00:00
563,690,46,5,1718.71,2024-03-12 21:03:19.531225+00:00
564,644,45,1,314.63,2025-07-08 12:23:47.234229+00:00
565,1748,36,4,915.03,2025-08-22 06:51:40.543318+00:00
566,783,6,8,1028.26,2025-04-04 08:19:06.771655+00:00
567,1583,29,8,1125.76,2024-11-01 21:47:39.882041+00:00
568,1440,24,8,396.0,2025-10-18 03:57:01.369553+00:00
569,1388,37,2,1264.09,2024-10-30 09:03:57.799214+00:00
570,1726,48,7,1978.76,2025-07-15 19:28:24.385136+00:00
571,822,39,9,1137.05,2025-06-29 22:01:04.641722+00:00
572,450,37,1,392.98,2025-02-24 07:11:24.963284+00:00
573,1547,5,7,1411.31,2024-06-30 21:40:19.747815+00:00
574,933,2,4,939.43,2024-10-27 22:05:02.679095+00:00
575,1892,40,1,300.8,2025-11-04 18:14:32.466386+00:00
576,1909,10,1,682.63,2024-12-25 22:06:54.189703+00:00
577,1072,26,4,839.5,2025-03-01 08:28:55.275386+00:00
578,671,1,9,271.61,2024-08-30 02:49:33.729188+00:00
579,1751,39,8,993.78,2024-02-28 13:33:28.580670+00:00
580,1492,17,2,1421.01,2024-11-11 09:36:25.948056+00:00
581,821,19,8,1482.94,2025-05-20 09:15:10.456002+00:00
582,1513,8,4,405.88,2025-03-13 17:03:21.009337+00:00
583,1858,9,3,1301.35,2025-04-30 14:45:35.783808+00:00
584,1129,37,1,1969.67,2024-01-27 15:52:57.046322+00:00
585,387,18,7,1222.94,2025-02-19 18:35:02.480452+00:00
586,813,13,8,805.2,2025-03-30 18:11:54.981699+00:00
587,1139,42,5,1889.42,2025-04-19 14:28:35.571759+00:00
588,1326,22,1,680.12,2024-09-26 08:49:16.438239+00:00
589,1534,8,7,1125.31,2025-07-30 18:12:54.199144+00:00
590,279,25,4,620.42,2024-02-27 00:13:42.700981+00:00
591,395,29,2,1665.94,2024-09-13 20:38:28.482400+00:00
592,817,45,8,1592.21,2025-09-19 05:26:03.401978+00:00
593,1991,39,3,231.14,2024-05-20 22:17:08.545856+00:00
594,1853,8,4,216.4,2025-06-13 02:13:01.834257+00:00
595,908,31,7,1961.79,2024-04-30 10:44:43.717613+00:00
596,68,41,4,1007.95,2026-01-18 22:01:15.217622+00:00
597,933,36,8,32.66,2025-09-03 22:25:24.910723+00:00
598,728,27,1,915.38,2024-02-29 11:57:55.072335+00:00
599,1318,35,9,138.44,2024-03-15 06:53:52.555806+00:00
600,1466,12,9,979.05,2025-07-07 22:28:02.902928+00:00
601,385,7,7,1650.41,2024-07-17 14:23:22.577822+00:00
602,732,7,9,1573.33,2025-02-16 17:43:45.109568+00:00
603,1337,33,1,679.72,2025-10-23 21:40:35.628088+00:00
604,25,5,9,414.0,2024-11-09 12:12:31.016597+00:00
605,65,35,6,875.19,2024-05-15 05:42:59.382196+00:00
606,1449,38,7,626.59,2025-06-08 08:16:20.332307+00:00
607,1437,12,5,1390.57,2026-01-01 00:05:57.631712+00:00
608,110,50,2,1703.12,2024-12-31 17:10:17.111188+00:00
609,1683,40,1,1142.36,2025-05-26 10:26:37.623044+00:00
610,1899,41,9,764.93,2024-02-10 11:41:24.114007+00:00
611,1488,8,6,532.46,2025-08-25 23:01:52.986212+00:00
612,29,18,8,386.61,2024-07-26 05:49:08.316010+00:00
613,1923,29,9,1441.82,2024-02-19 06:56:50.151275+00:00
614,988,48,3,1781.94,2024-10-20 04:20:44.628075+00:00
615,617,41,1,1407.75,2025-12-16 23:44:34.345261+00:00
616,1910,45,8,866.85,2024-07-31 23:37:59.297278+00:00
617,1208,44,6,1429.8,2025-10-15 04:26:44.062880+00:00
618,913,21,4,1355.16,2025-09-08 06:36:51.964145+00:00
619,420,20,8,476.57,2025-04-11 16:54:31.875099+00:00
620,1024,7,3,543.97,2024-10-22 00:02:15.773171+00:00
621,1008,45,2,559.9,2025-08-02 20:27:44.633430+00:00
622,876,6,4,1746.95,2024-07-11 22:21:01.475648+00:00
623,1413,21,9,106.33,2024-02-26 04:21:54.473011+00:00
624,1416,50,9,1539.86,2024-08-24 22:42:19.791249+00:00
625,1628,39,6,459.65,2026-01-21 15:15:14.960879+00:00
626,1316,41,9,722.24,2024-10-11 05:57:19.608254+00:00
627,1920,25,8,745.19,2024-12-17 16:14:49.354780+00:00
628,1523,44,9,1745.39,2024-11-30 07:40:22.244073+00:00
629,456,43,6,1264.68,2024-12-23 23:14:11.870814+00:00
630,763,38,9,1548.13,2024-07-28 05:50:32.750735+00:00
631,300,46,9,267.49,2025-10-15 01:31:35.375103+00:00
632,725,39,5,184.75,2025-03-18 11:54:35.019511+00:00
633,507,38,9,1216.47,2024-08-04 17:32:18.448393+00:00
634,986,6,4,983.51,2024-05-04 13:32:40.221325+00:00
635,898,4,8,51.35,2024-08-17 07:29:29.235809+00:00
636,704,39,10,793.37,2025-01-21 06:44:27.992964+00:00
637,1085,15,10,1791.55,2024-07-18 03:00:06.674873+00:00
638,909,4,8,989.28,2024-05-08 05:49:30.987693+00:00
639,958,48,2,568.27,2024-06-15 10:27:11.119157+00:00
640,1788,24,2,1122.96,2025-08-12 08:06:42.700042+00:00
641,1332,12,2,159.8,2024-07-28 05:04:20.460760+00:00
642,1922,32,10,1066.57,2024-11-07 09:33:43.816797+00:00
643,1552,48,9,34.58,2024-09-09 10:16:26.001097+00:00
644,924,36,9,519.54,2024-09-22 16:32:24.381726+00:00
645,56,21,1,608.5,2025-10-08 03:27:08.673048+00:00
646,1301,43,9,1245.38,2025-04-11 00:46:58.009067+00:00
647,763,7,5,1960.67,2024-09-06 01:27:47.752645+00:00
648,1815,50,5,830.47,2024-03-15 06:35:45.178314+00:00
649,1025,13,2,307.27,2025-11-24 11:59:50.492519+00:00
650,114,34,6,1082.63,2024-05-05 08:17:16.293390+00:00
651,991,32,2,167.6,2024-11-18 10:44:38.923579+00:00
652,34,9,6,1486.65,2024-06-15 08:38:56.879878+00:00
653,1567,36,1,720.28,2025-09-22 02:10:09.188355+00:00
654,547,6,10,1592.3,2024-07-15 08:29:06.044356+00:00
655,118,18,3,1134.13,2025-05-31 03:16:28.008647+00:00
656,154,30,2,1682.82,2024-08-27 19:26:29.721637+00:00
657,587,16,5,455.78,2026-01-15 03:16:28.257158+00:00
658,1717,11,7,1072.64,2024-09-24 11:54:14.797286+00:00
659,552,33,5,355.18,2024-12-12 00:58:06.644665+00:00
660,358,37,8,252.96,2026-01-01 05:47:36.986332+00:00
661,1822,24,1,1543.0,2025-12-29 17:09:30.859100+00:00
662,273,11,8,1127.16,2025-01-11 23:45:49.870201+00:00
663,1480,46,10,526.29,2025-02-11 18:29:10.013230+00:00
664,1159,25,3,1700.03,2024-04-30 12:19:21.869035+00:00
665,1113,9,2,1272.51,2025-11-14 03:01:33.837095+00:00
666,1398,38,5,608.2,2025-10-30 05:47:22.082762+00:00
667,79,40,6,889.73,2025-03-26 08:44:17.119780+00:00
668,1838,14,4,184.24,2025-12-02 18:28:40.838714+00:00
669,1801,5,2,884.16,2024-01-26 09:26:20.887380+00:00
670,1431,30,1,491.96,2024-10-18 09:16:37.842792+00:00
671,219,24,2,1532.68,2024-01-29 02:38:59.757116+00:00
672,533,23,10,1148.78,2024-09-19 08:18:12.769189+00:00
673,284,19,6,181.22,2026-01-19 15:18:14.232565+00:00
674,1227,8,7,979.36,2025-09-24 02:52:32.273603+00:00
675,1608,42,3,1194.75,2025-08-31 19:21:27.542096+00:00
676,366,1,7,606.07,2025-09-05 23:28:14.698776+00:00
677,1177,41,10,255.51,2024-12-10 18:15:37.368246+00:00
678,1644,10,7,537.88,2025-11-23 11:24:31.567701+00:00
679,1276,4,5,1758.03,2024-12-01 19:44:57.794896+00:00
680,1861,38,10,1691.55,2024-10-27 18:07:37.243845+00:00
681,33,41,5,1727.14,2025-07-17 06:29:03.003644+00:00
682,716,4,2,597.28,2024-01-24 02:58:58.713597+00:00
683,375,15,1,983.54,2025-03-07 19:59:23.931585+00:00
684,794,45,1,409.87,2024-10-09 20:50:18.468533+00:00
685,1289,23,1,493.12,2025-09-18 15:09:25.616534+00:00
686,219,8,10,1155.07,2025-07-30 09:01:35.160055+00:00
687,1699,30,6,194.49,2025-10-22 23:13:47.109290+00:00
688,1395,42,2,1722.77,2025-04-23 20:12:03.636121+00:00
689,977,25,6,1773.53,2024-07-30 22:53:23.128070+00:00
690,1938,34,1,1121.56,2024-10-06 03:09:05.621558+00:00
691,807,16,5,1814.38,2024-04-10 02:09:50.372590+00:00
692,628,36,4,373.72,2024-04-09 16:09:02.296170+00:00
693,838,36,1,1051.13,2025-09-28 14:39:09.619354+00:00
694,1236,25,7,279.35,2025-07-28 01:17:39.868389+00:00
695,1910,36,7,361.18,2024-06-23 05:27:57.811759+00:00
696,1070,1,4,1794.65,2024-06-12 12:42:38.539273+00:00
697,290,35,7,1726.19,2024-05-13 21:10:28.766207+00:00
698,1672,50,10,370.8,2024-05-14 06:56:07.109581+00:00
699,1082,1,7,1012.34,2025-02-05 19:49:21.423964+00:00
700,218,8,8,1706.77,2024-04-28 18:28:43.556594+00:00
701,739,10,2,1556.28,2025-02-08 03:10:55.337359+00:00
702,302,3,1,1029.83,2025-06-21 19:47:35.521610+00:00
703,797,42,8,987.24,2024-04-05 09:35:03.515344+00:00
704,300,37,4,1913.52,2024-03-29 00:00:56.009216+00:00
705,1710,50,5,1847.44,2025-12-10 11:39:27.691734+00:00
706,423,1,3,1297.55,2025-07-31 08:33:34.530824+00:00
707,1968,21,1,1213.82,2025-10-09 20:36:32.290092+00:00
708,1683,24,9,1692.9,2024-06-30 04:47:29.672609+00:00
709,128,40,3,48.65,2024-04-15 15:04:10.796083+00:00
710,104,22,8,886.93,2024-04-04 08:35:34.578036+00:00
711,652,32,1,1186.03,2024-06-26 09:36:08.107704+00:00
712,134,14,8,1932.35,2024-07-25 15:01:34.730021+00:00
713,188,39,6,1191.21,2025-10-28 15:29:29.666859+00:00
714,661,45,9,518.38,2025-09-28 01:50:13.984442+00:00
715,342,17,10,1829.22,2025-07-24 23:24:01.024028+00:00
716,1724,2,5,961.7,2024-06-13 08:47:30.935390+00:00
717,1666,47,7,402.42,2024-11-26 15:28:51.223634+00:00
718,1566,41,10,707.85,2024-06-21 06:57:36.269477+00:00
719,183,31,2,23.44,2024-06-13 03:29:07.134383+00:00
720,908,10,8,1678.73,2024-07-25 12:04:58.096751+00:00
721,720,15,10,465.01,2025-05-08 14:52:42.626082+00:00
722,1066,4,8,1097.41,2024-09-28 21:30:07.667355+00:00
723,64,35,10,1225.26,2025-02-23 19:03:55.639582+00:00
724,689,33,9,1250.42,2024-08-05 02:56:28.920400+00:00
725,1907,47,6,231.89,2025-01-17 08:55:47.868636+00:00
726,384,18,9,984.1,2024-11-25 06:19:24.321691+00:00
727,295,39,7,1095.42,2025-12-13 12:52:43.100157+00:00
728,1282,43,1,1236.14,2025-03-22 23:54:30.434182+00:00
729,1981,49,6,1531.51,2024-02-28 15:19:56.951535+00:00
730,1974,32,7,538.97,2024-03-09 18:44:10.494675+00:00
731,1295,36,2,1510.86,2024-02-24 01:42:10.225403+00:00
732,1155,18,4,1115.65,2024-04-03 07:25:36.597894+00:00
733,182,37,6,321.82,2025-12-23 19:31:11.350740+00:00
734,306,13,3,1095.34,2024-08-22 18:57:57.205307+00:00
735,1120,3,2,229.52,2024-04-29 13:30:37.142620+00:00
736,1685,41,1,1660.83,2024-06-22 10:01:52.680756+00:00
737,1497,31,2,1759.58,2025-10-31 16:16:20.484618+00:00
738,1114,14,3,1145.78,2025-03-13 21:25:33.805410+00:00
739,1946,7,4,1630.02,2025-11-05 15:54:29.256183+00:00
740,503,4,9,805.53,2024-02-18 13:35:05.353499+00:00
741,1706,2,8,1469.13,2024-09-01 18:21:22.941742+00:00
742,993,20,8,779.83,2024-04-30 07:56:12.092572+00:00
743,723,6,6,798.16,2025-06-02 00:17:56.242221+00:00
744,629,33,5,538.64,2025-05-09 02:43:58.050238+00:00
745,948,27,7,443.21,2024-10-08 00:19:27.487678+00:00
746,865,50,5,883.24,2025-08-07 01:07:09.572078+00:00
747,1007,35,4,1550.52,2024-05-29 11:59:26.641333+00:00
748,743,30,2,1779.5,2024-04-07 20:40:21.574738+00:00
749,1026,42,6,1735.64,2025-02-02 03:42:05.188461+00:00
750,64,41,2,1082.1,2024-05-06 00:33:56.910307+00:00
751,1299,18,4,1493.28,2026-01-09 02:23:45.908986+00:00
752,1659,22,7,1692.82,2025-08-02 11:28:41.600775+00:00
753,659,38,2,1681.68,2024-08-29 09:40:43.680845+00:00
754,74,34,7,1931.64,2025-06-11 03:48:27.054941+00:00
755,1547,3,1,1460.99,2025-03-14 02:29:05.615527+00:00
756,804,49,1,788.14,2025-10-15 22:54:13.953015+00:00
757,406,40,1,513.13,2025-06-17 14:14:13.349515+00:00
758,110,44,6,1538.51,2025-07-18 20:17:29.420994+00:00
759,1900,9,4,805.79,2025-07-13 07:22:16.030267+00:00
760,1683,1,1,1332.52,2024-03-02 23:11:06.151429+00:00
761,968,19,1,830.97,2024-10-09 06:59:05.606136+00:00
762,1965,39,2,170.03,2025-02-07 17:05:21.385850+00:00
763,641,42,9,1336.16,2024-02-27 10:00:29.575931+00:00
764,1087,5,6,1496.91,2025-06-21 11:55:42.550895+00:00
765,1345,12,2,1891.69,2025-12-08 13:40:46.989864+00:00
766,1336,18,9,1163.27,2025-05-23 04:28:56.180273+00:00
767,297,6,8,1592.1,2024-12-20 18:05:15.810058+00:00
768,1599,2,8,1980.12,2024-11-09 07:46:59.443905+00:00
769,691,40,7,847.39,2024-10-04 03:08:44.623821+00:00
770,28,11,1,1507.26,2024-06-01 19:52:00.350560+00:00
771,48,2,1,917.83,2024-10-16 04:04:10.713179+00:00
772,1834,28,8,435.89,2025-11-23 08:35:46.704213+00:00
773,1949,3,9,1260.25,2025-06-26 19:09:48.846407+00:00
774,1082,19,9,745.44,2024-04-08 17:59:55.812262+00:00
775,1810,37,7,75.8,2024-11-13 16:36:33.362287+00:00
776,87,30,6,264.98,2025-02-20 03:09:41.979273+00:00
777,138,5,1,1222.7,2025-04-08 17:44:48.159926+00:00
778,1398,29,5,262.04,2025-05-30 22:32:20.131130+00:00
779,545,49,3,1698.05,2024-01-23 07:23:39.806923+00:00
780,1414,1,8,436.59,2025-10-20 10:04:24.131298+00:00
781,1284,8,7,61.19,2025-08-29 00:32:06.552849+00:00
782,297,43,1,334.9,2024-10-13 10:19:31.551723+00:00
783,546,33,8,1607.28,2024-11-24 13:28:45.586214+00:00
784,413,39,4,1276.8,2026-01-02 19:42:13.686489+00:00
785,175,37,6,1243.47,2024-04-04 21:50:45.877927+00:00
786,1718,33,1,1053.77,2024-04-04 03:32:45.106428+00:00
787,838,16,8,1259.93,2024-10-18 02:13:20.706863+00:00
788,1617,27,2,1317.13,2024-07-18 14:56:28.961040+00:00
789,1342,1,6,989.08,2025-11-24 07:56:12.379677+00:00
790,1811,34,2,1856.08,2024-08-12 23:03:07.073524+00:00
791,473,6,8,1800.59,2024-05-31 07:53:10.192463+00:00
792,1714,12,1,182.85,2025-10-11 08:45:19.608420+00:00
793,743,34,8,1532.87,2024-08-08 04:20:39.201793+00:00
794,1454,34,5,1616.94,2024-09-20 07:09:59.593688+00:00
795,1362,18,4,1099.7,2025-02-11 14:32:43.731458+00:00
796,1292,21,3,684.4,2024-05-24 02:10:29.603549+00:00
797,426,25,2,942.28,2025-11-08 12:57:01.274605+00:00
798,1805,34,10,803.14,2024-11-16 12:58:21.514665+00:00
799,520,44,2,1739.27,2024-10-05 22:11:14.297724+00:00
800,680,42,6,1489.68,2026-01-07 15:59:34.568662+00:00
801,1679,4,8,1171.95,2024-10-02 00:42:32.664677+00:00
802,82,5,7,524.21,2024-12-22 16:43:50.541978+00:00
803,1644,28,1,1094.49,2025-04-25 02:19:08.602807+00:00
804,87,23,4,1566.53,2024-09-22 20:53:21.955259+00:00
805,1368,7,1,1257.79,2024-09-02 16:33:42.250566+00:00
806,992,44,9,150.67,2024-05-17 14:27:11.682768+00:00
807,634,18,5,1278.35,2024-02-06 00:06:36.216126+00:00
808,247,23,3,1481.42,2024-09-03 08:52:50.240937+00:00
809,1613,3,10,814.29,2025-11-03 00:53:31.219735+00:00
810,1537,18,5,679.69,2025-10-11 19:33:42.128883+00:00
811,533,24,3,855.07,2025-02-21 05:18:28.894763+00:00
812,1038,44,9,892.22,2024-04-29 14:11:25.267025+00:00
813,503,37,3,1485.14,2025-10-16 00:21:57.922195+00:00
814,22,36,9,1195.71,2025-11-30 18:30:48.830820+00:00
815,1293,32,9,1051.57,2026-01-13 04:20:24.634368+00:00
816,1304,16,2,1911.47,2025-02-10 03:36:24.972448+00:00
817,221,25,4,939.04,2025-12-29 14:27:50.985511+00:00
818,1136,37,8,599.17,2024-08-20 04:11:14.726270+00:00
819,8,41,1,314.85,2024-09-26 18:52:46.454815+00:00
820,1504,35,4,1535.79,2025-05-04 04:59:48.358078+00:00
821,616,37,4,1863.38,2025-03-22 10:48:12.135658+00:00
822,1308,17,8,1518.11,2024-04-22 20:37:04.886239+00:00
823,574,45,8,1806.13,2024-11-02 08:48:07.484011+00:00
824,240,8,6,699.16,2024-12-28 04:08:56.730567+00:00
825,682,26,7,229.1,2024-05-22 02:31:23.348553+00:00
826,1484,50,8,556.05,2025-12-19 04:23:29.528008+00:00
827,780,46,5,85.56,2025-08-27 05:25:53.584911+00:00
828,342,21,4,1303.39,2024-07-24 22:12:08.650918+00:00
829,1903,25,9,1452.88,2025-05-21 22:17:51.720278+00:00
830,764,15,8,1415.18,2025-04-28 15:54:40.047065+00:00
831,898,33,9,1320.2,2025-09-25 23:37:57.619801+00:00
832,150,9,5,1099.74,2025-05-10 15:18:13.706105+00:00
833,857,37,2,1558.62,2025-11-10 09:43:26.147290+00:00
834,1285,24,1,363.46,2025-05-18 13:05:35.234293+00:00
835,1165,35,2,718.5,2024-02-03 06:37:03.632912+00:00
836,1353,3,1,1915.39,2026-01-06 12:51:47.196789+00:00
837,425,32,4,1092.28,2024-05-01 20:32:13.656987+00:00
838,1270,24,8,1995.97,2024-08-07 00:25:32.703161+00:00
839,427,19,9,1529.41,2025-08-31 23:50:59.747285+00:00
840,1328,7,10,749.05,2025-10-13 10:47:36.289520+00:00
841,943,30,8,315.4,2024-11-24 22:04:03.929405+00:00
842,211,2,5,1461.69,2025-07-18 01:25:27.361215+00:00
843,563,46,2,1509.61,2024-04-09 16:36:41.358067+00:00
844,1159,30,7,1352.82,2024-03-17 02:21:07.977850+00:00
845,128,7,10,1510.49,2024-08-02 08:59:22.570143+00:00
