room_night_id,room_id,night_date,availability,created_at
361,473,2024-05-15,AVAILABLE,2025-07-31 00:55:41.319642+00:00
362,473,2026-09-09,BLOCKED,2025-09-08 00:49:46.177096+00:00
363,63,2027-01-20,OCCUPIED,2024-10-28 20:55:18.107423+00:00
364,63,2026-01-22,AVAILABLE,2025-10-18 14:12:06.039771+00:00
365,533,2025-05-14,AVAILABLE,2025-03-22 22:08:47.996403+00:00
366,533,2024-06-13,AVAILABLE,2025-09-19 09:59:12.227124+00:00
367,419,2025-01-05,OCCUPIED,2025-08-22 15:46:30.194302+00:00
368,419,2026-07-09,OCCUPIED,2024-11-23 20:00:45.482645+00:00
369,181,2024-03-01,AVAILABLE,2025-09-21 03:09:25.940174+00:00
370,181,2024-06-25,BLOCKED,2025-10-25 06:44:44.970093+00:00
371,705,2026-07-27,OCCUPIED,2024-05-14 23:11:48.242212+00:00
372,705,2024-03-14,BLOCKED,2025-09-14 01:18:36.696815+00:00
373,211,2024-04-25,AVAILABLE,2025-01-01 16:24:14.222077+00:00
374,211,2026-08-06,BLOCKED,2026-01-04 22:37:36.236301+00:00
375,319,2024-05-10,OCCUPIED,2024-05-31 21:54:20.197869+00:00
376,319,2024-02-04,OCCUPIED,2024-08-19 16:50:04.811276+00:00
377,328,2025-01-18,OCCUPIED,2025-05-07 18:41:41.159303+00:00
378,328,2024-09-16,BLOCKED,2024-12-14 09:02:07.422665+00:00
379,423,2024-09-15,OCCUPIED,2024-05-24 06:11:24.651095+00:00
380,423,2024-08-20,AVAILABLE,2024-07-12 19:30:14.688695+00:00
381,17,2024-02-28,BLOCKED,2024-06-28 01:18:47.842178+00:00
382,17,2025-10-16,AVAILABLE,2024-10-29 22:22:25.661067+00:00
383,1000,2024-05-29,AVAILABLE,2025-04-21 08:28:38.111490+00:00
384,1000,2026-11-26,AVAILABLE,2025-03-29 11:52:21.939414+00:00
385,91,2025-12-26,BLOCKED,2025-02-12 01:44:11.741170+00:00
386,91,2024-05-09,BLOCKED,2024-07-24 19:39:20.055891+00:00
387,561,2026-07-11,BLOCKED,2024-02-16 07:36:38.406808+00:00
388,561,2024-09-25,OCCUPIED,2025-11-10 18:17:34.007310+00:00
389,928,2024-12-21,BLOCKED,2025-03-29 23:44:58.478101+00:00
390,928,2026-07-13,BLOCKED,2025-11-29 04:37:29.275923+00:00
391,543,2025-09-24,BLOCKED,2024-11-20 22:15:39.641649+00:00
392,543,2024-06-25,AVAILABLE,2025-11-10 20:26:28.440675+00:00
393,187,2024-02-24,AVAILABLE,2025-04-06 14:16:15.849499+00:00
394,187,2027-01-19,AVAILABLE,2025-11-28 16:09:06.744206+00:00
395,455,2026-10-06,AVAILABLE,2025-11-20 00:42:57.544807+00:00
396,455,2026-12-01,BLOCKED,2025-10-04 04:39:55.777448+00:00
397,931,2025-08-05,AVAILABLE,2024-04-22 08:48:50.351943+00:00
398,931,2025-02-20,BLOCKED,2024-04-22 03:39:32.172686+00:00
399,912,2024-03-02,OCCUPIED,2025-11-21 20:15:00.749006+00:00
400,912,2026-01-07,AVAILABLE,2025-06-02 01:21:27.065051+00:00
401,680,2024-06-20,BLOCKED,2025-08-08 07:43:10.609745+00:00
402,680,2026-08-24,AVAILABLE,2025-07-24 16:50:44.048274+00:00
403,522,2026-05-16,BLOCKED,2024-06-19 17:44:23.957076+00:00
404,522,2025-05-07,AVAILABLE,2024-02-08 14:53:07.649461+00:00
405,27,2024-02-22,BLOCKED,2025-01-01 01:18:28.623165+00:00
406,27,2026-04-30,AVAILABLE,2025-08-03 01:28:53.131101+00:00
407,806,2024-07-02,BLOCKED,2024-01-28 21:58:32.317570+00:00
408,806,2025-11-13,BLOCKED,2025-10-27 21:49:06.339755+00:00
409,635,2025-10-29,BLOCKED,2024-12-09 15:16:47.621861+00:00
410,635,2024-02-28,OCCUPIED,2024-12-23 08:41:30.136347+00:00
411,551,2026-10-29,BLOCKED,2025-08-04 10:20:39.252181+00:00
412,551,2026-07-23,OCCUPIED,2024-02-26 09:46:38.625249+00:00
413,732,2025-11-30,BLOCKED,2024-08-30 14:45:14.319874+00:00
414,732,2025-09-11,AVAILABLE,2025-03-26 16:00:57.664336+00:00
415,100,2026-11-17,AVAILABLE,2025-03-13 01:58:39.274165+00:00
416,100,2024-07-03,AVAILABLE,2024-07-07 07:08:31.107419+00:00
417,3,2025-02-24,AVAILABLE,2025-07-16 07:55:13.322731+00:00
418,3,2026-10-17,AVAILABLE,2025-01-13 06:26:41.652336+00:00
419,249,2026-01-18,AVAILABLE,2025-03-31 18:30:50.250571+00:00
420,249,2024-04-16,AVAILABLE,2025-10-07 18:43:17.684236+00:00
421,364,2026-07-27,BLOCKED,2025-10-05 14:45:26.203393+00:00
422,364,2024-06-04,AVAILABLE,2025-02-13 08:06:03.536000+00:00
423,365,2026-07-17,AVAILABLE,2024-11-22 21:25:36.575103+00:00
424,365,2026-03-02,OCCUPIED,2024-08-16 02:20:21.800858+00:00
425,494,2024-07-09,AVAILABLE,2025-02-19 16:37:49.466507+00:00
426,494,2026-08-16,OCCUPIED,2024-01-27 16:34:43.882492+00:00
427,257,2026-10-12,BLOCKED,2024-08-18 23:29:14.929794+00:00
428,257,2027-01-10,OCCUPIED,2025-06-29 13:43:08.534326+00:00
429,791,2026-11-13,AVAILABLE,2024-02-15 13:47:56.356701+00:00
430,791,2026-03-29,OCCUPIED,2024-03-28 22:29:25.702752+00:00
431,666,2024-07-08,BLOCKED,2025-03-10 06:03:56.107741+00:00
432,666,2026-05-23,BLOCKED,2024-11-22 12:57:14.885690+00:00
433,381,2024-05-14,OCCUPIED,2024-09-04 04:32:32.725696+00:00
434,381,2025-10-02,OCCUPIED,2024-09-18 16:06:08.130645+00:00
435,696,2024-08-29,OCCUPIED,2025-10-07 14:15:49.442685+00:00
436,696,2026-11-28,BLOCKED,2025-01-16 22:27:52.262362+00:00
437,882,2025-04-30,OCCUPIED,2025-12-03 01:43:26.122725+00:00
438,882,2024-08-11,OCCUPIED,2025-07-04 18:51:45.022289+00:00
439,458,2025-06-17,OCCUPIED,2025-03-16 17:55:26.855056+00:00
440,458,2025-03-28,OCCUPIED,2024-09-07 13:39:40.972983+00:00
441,765,2024-06-24,OCCUPIED,2025-05-30 14:38:14.980460+00:00
442,765,2026-12-01,AVAILABLE,2024-11-11 10:17:21.836582+00:00
443,641,2024-12-11,BLOCKED,2024-07-17 07:20:59.435819+00:00
444,641,2025-04-12,AVAILABLE,2025-01-03 17:28:45.585421+00:00
445,892,2025-08-30,AVAILABLE,2025-06-27 19:12:14.260553+00:00
446,892,2027-01-08,OCCUPIED,2024-11-07 12:52:19.138067+00:00
447,226,2026-02-10,BLOCKED,2024-10-16 11:46:33.490035+00:00
448,226,2025-07-15,OCCUPIED,2024-09-07 20:42:28.627235+00:00
449,926,2025-11-22,OCCUPIED,2024-05-21 14:38:33.654751+00:00
450,926,2026-02-22,OCCUPIED,2024-08-01 02:31:42.055121+00:00
451,967,2025-09-14,BLOCKED,2024-08-28 13:37:22.280811+00:00
452,967,2025-11-16,BLOCKED,2024-02-22 01:45:15.750130+00:00
453,958,2026-07-31,AVAILABLE,2025-04-29 14:24:20.547479+00:00
454,958,2024-10-13,OCCUPIED,2025-04-17 12:21:25.950686+00:00
455,592,2024-07-16,BLOCKED,2024-06-15 07:53:36.867656+00:00
456,592,2026-09-11,AVAILABLE,2024-04-07 06:50:44.898266+00:00
457,425,2024-01-31,OCCUPIED,2024-12-06 16:31:16.722770+00:00
458,425,2026-10-08,BLOCKED,2024-06-30 18:39:02.368699+00:00
459,268,2026-03-10,BLOCKED,2025-04-21 06:05:40.847030+00:00
460,268,2024-11-12,BLOCKED,2024-07-05 17:08:38.610269+00:00
461,62,2026-03-30,OCCUPIED,2025-03-29 06:04:38.063150+00:00
462,62,2027-01-08,OCCUPIED,2025-03-03 01:33:17.877886+00:00
463,810,2026-12-22,BLOCKED,2024-08-24 05:05:26.498838+00:00
464,810,2024-10-27,AVAILABLE,2025-07-11 04:16:46.252365+00:00
465,538,2026-08-22,BLOCKED,2025-01-07 10:47:41.467146+00:00
466,538,2024-05-12,OCCUPIED,2025-02-15 18:16:06.141631+00:00
467,857,2026-06-11,OCCUPIED,2026-01-09 11:08:15.147764+00:00
468,857,2026-10-25,BLOCKED,2024-04-16 16:26:02.869573+00:00
469,670,2024-10-22,BLOCKED,2025-09-28 10:40:17.574714+00:00
470,670,2025-01-05,OCCUPIED,2024-10-26 15:51:39.616657+00:00
471,876,2027-01-02,OCCUPIED,2025-01-25 16:04:08.091273+00:00
472,876,2025-09-06,OCCUPIED,2024-02-14 08:47:36.707725+00:00
473,743,2025-01-18,OCCUPIED,2025-04-06 05:00:58.069513+00:00
474,743,2024-11-27,OCCUPIED,2024-05-13 10:25:08.569473+00:00
475,394,2025-04-03,OCCUPIED,2025-06-25 09:56:05.337651+00:00
476,394,2025-04-10,AVAILABLE,2025-08-26 13:30:53.171670+00:00
477,695,2024-01-27,BLOCKED,2025-12-01 15:59:36.468898+00:00
478,695,2024-06-20,OCCUPIED,2024-04-05 08:21:39.139558+00:00
479,948,2026-10-28,BLOCKED,2025-06-07 15:04:49.465016+00:00
480,948,2024-11-04,OCCUPIED,2024-04-27 02:43:11.854573+00:00
481,943,2026-03-13,OCCUPIED,2025-08-21 10:09:26.943994+00:00
482,943,2025-08-18,AVAILABLE,2025-08-27 12:00:16.580390+00:00
483,906,2025-11-01,BLOCKED,2024-10-09 23:28:58.083033+00:00
484,906,2025-05-07,BLOCKED,2024-04-26 09:26:19.572063+00:00
485,945,2026-07-14,BLOCKED,2024-07-03 05:20:31.071055+00:00
486,945,2024-11-13,AVAILABLE,2025-10-28 21:35:22.035816+00:00
487,202,2024-04-04,AVAILABLE,2024-03-16 04:06:43.874396+00:00
488,202,2026-04-17,BLOCKED,2024-08-13 21:47:40.997063+00:00
489,384,2025-10-12,AVAILABLE,2024-05-25 05:54:38.898892+00:00
490,384,2024-04-10,AVAILABLE,2024-12-05 11:44:53.433328+00:00
491,527,2025-01-13,AVAILABLE,2025-12-10 01:54:29.292772+00:00
492,527,2024-03-11,OCCUPIED,2024-09-06 11:24:34.665121+00:00
493,266,2026-07-29,OCCUPIED,2024-11-20 16:20:24.427960+00:00
494,266,2026-06-29,OCCUPIED,2025-06-01 06:32:46.332354+00:00
495,681,2026-01-29,OCCUPIED,2024-11-21 08:34:40.358897+00:00
496,681,2026-11-16,BLOCKED,2025-06-11 10:15:00.588394+00:00
497,535,2024-03-21,AVAILABLE,2025-06-20 21:51:43.867623+00:00
498,535,2026-04-15,AVAILABLE,2025-08-06 01:36:05.663055+00:00
499,444,2025-12-21,OCCUPIED,2024-11-30 12:14:49.802971+00:00
500,444,2026-05-27,AVAILABLE,2024-12-25 07:12:39.035710+00:00
501,341,2024-11-18,BLOCKED,2024-04-22 01:14:58.131135+00:00
502,341,2024-10-01,AVAILABLE,2024-09-17 17:43:45.963062+00:00
503,493,2025-10-21,BLOCKED,2024-12-23 21:30:01.568256+00:00
504,493,2025-06-29,OCCUPIED,2025-05-28 01:50:03.913418+00:00
505,744,2026-10-06,AVAILABLE,2025-12-26 04:47:41.206390+00:00
506,744,2025-05-26,OCCUPIED,2025-12-06 14:13:35.982163+00:00
507,269,2025-10-25,OCCUPIED,2025-10-02 08:13:04.011964+00:00
508,269,2026-04-29,OCCUPIED,2024-08-10 22:48:57.060966+00:00
509,587,2025-01-29,OCCUPIED,2024-04-29 17:19:33.269451+00:00
510,587,2024-05-16,OCCUPIED,2025-10-30 05:31:49.056953+00:00
511,222,2025-07-06,AVAILABLE,2025-01-20 21:51:03.170162+00:00
512,222,2025-01-06,OCCUPIED,2025-10-25 06:31:32.189482+00:00
513,629,2025-05-19,AVAILABLE,2025-11-07 04:35:23.968224+00:00
514,629,2026-11-09,OCCUPIED,2024-05-13 12:16:28.526366+00:00
515,528,2026-07-16,AVAILABLE,2025-04-14 14:35:02.391810+00:00
516,528,2026-06-28,AVAILABLE,2024-10-25 14:34:04.014192+00:00
517,600,2024-10-24,OCCUPIED,2025-12-17 07:31:46.423275+00:00
518,600,2026-07-18,BLOCKED,2025-08-02 23:25:31.471769+00:00
519,615,2024-11-04,OCCUPIED,2025-01-14 21:15:54.739759+00:00
520,615,2026-10-02,AVAILABLE,2024-12-14 11:05:52.515235+00:00
521,716,2026-11-22,BLOCKED,2025-09-11 01:34:39.950517+00:00
522,716,2026-03-13,BLOCKED,2024-02-19 13:52:12.298549+00:00
523,460,2024-08-16,BLOCKED,2026-01-03 21:55:19.098942+00:00
524,460,2026-08-30,AVAILABLE,2024-08-09 22:12:05.441219+00:00
525,835,2025-10-04,BLOCKED,2025-07-08 09:35:18.598563+00:00
526,835,2024-10-13,AVAILABLE,2025-04-11 12:22:39.694619+00:00
527,529,2024-12-06,BLOCKED,2025-10-13 16:47:12.805708+00:00
528,529,2026-01-23,AVAILABLE,2025-09-26 23:25:07.956266+00:00
529,5,2024-03-25,OCCUPIED,2024-10-20 07:50:16.406753+00:00
530,5,2024-06-01,OCCUPIED,2025-05-12 19:14:13.751081+00:00
531,358,2026-02-20,OCCUPIED,2025-11-02 11:09:02.262224+00:00
532,358,2026-03-26,AVAILABLE,2025-04-09 00:53:52.560601+00:00
533,107,2025-04-22,OCCUPIED,2024-01-29 05:14:27.489093+00:00
534,107,2024-10-06,OCCUPIED,2024-02-09 15:26:17.011114+00:00
535,37,2024-04-20,OCCUPIED,2025-10-30 16:09:35.053516+00:00
536,37,2025-08-01,BLOCKED,2024-08-08 04:29:04.369781+00:00
537,16,2024-03-09,BLOCKED,2025-01-10 02:42:26.981231+00:00
538,16,2026-09-19,BLOCKED,2025-02-27 13:21:55.891428+00:00
539,540,2025-11-07,OCCUPIED,2025-10-16 13:07:05.736748+00:00
540,540,2025-04-18,AVAILABLE,2025-03-29 00:14:02.120426+00:00
541,144,2025-06-11,OCCUPIED,2025-07-08 15:36:05.474773+00:00
542,144,2024-05-20,BLOCKED,2024-05-25 20:53:23.617513+00:00
543,562,2026-11-26,AVAILABLE,2025-03-19 07:54:44.832278+00:00
544,562,2026-02-05,BLOCKED,2025-09-15 14:52:38.607742+00:00
545,668,2025-06-16,AVAILABLE,2025-06-21 08:08:11.790417+00:00
546,668,2026-06-11,OCCUPIED,2024-02-01 18:02:38.219295+00:00
547,706,2025-08-28,OCCUPIED,2024-03-31 23:44:34.111843+00:00
548,706,2025-07-13,OCCUPIED,2025-11-16 15:25:12.612836+00:00
549,193,2025-05-03,BLOCKED,2024-04-29 18:06:04.609913+00:00
550,193,2025-11-04,AVAILABLE,2024-12-27 13:34:09.884684+00:00
551,83,2026-06-17,BLOCKED,2025-05-06 12:06:18.600734+00:00
552,83,2026-07-17,BLOCKED,2024-03-13 19:01:04.838968+00:00
553,921,2024-09-24,BLOCKED,2025-12-28 10:44:45.133413+00:00
554,921,2024-02-28,OCCUPIED,2025-01-05 15:58:48.184984+00:00
555,751,2024-09-12,OCCUPIED,2025-07-28 11:11:58.423354+00:00
556,751,2025-04-09,OCCUPIED,2025-04-25 08:44:23.798921+00:00
557,888,2024-01-30,AVAILABLE,2025-07-15 13:14:12.709374+00:00
558,888,2025-07-21,OCCUPIED,2024-08-26 08:40:50.145522+00:00
559,722,2026-03-27,OCCUPIED,2024-04-23 04:40:03.791512+00:00
560,722,2025-04-28,OCCUPIED,2024-08-22 04:31:38.658130+00:00
561,373,2026-11-01,OCCUPIED,2025-09-13 05:45:39.987482+00:00
562,373,2024-11-23,BLOCKED,2025-09-13 23:29:10.387712+00:00
563,110,2026-09-02,BLOCKED,2024-04-25 18:23:17.601415+00:00
564,110,2026-10-26,OCCUPIED,2024-01-30 11:48:24.671948+00:00
565,999,2024-07-17,BLOCKED,2024-10-01 06:13:23.675087+00:00
566,999,2026-07-16,AVAILABLE,2024-05-04 14:37:18.241439+00:00
567,534,2025-11-16,OCCUPIED,2025-09-03 00:50:32.065537+00:00
568,534,2026-01-06,AVAILABLE,2024-09-20 01:18:17.893394+00:00
569,598,2024-07-15,BLOCKED,2025-02-13 22:39:25.632623+00:00
570,598,2024-05-06,AVAILABLE,2025-12-21 03:11:58.869904+00:00
571,618,2024-09-25,BLOCKED,2024-01-22 23:41:35.860795+00:00
572,618,2026-03-18,BLOCKED,2025-01-10 15:04:08.972811+00:00
573,886,2025-08-06,OCCUPIED,2025-01-01 05:48:36.077998+00:00
574,886,2025-05-16,AVAILABLE,2024-06-19 22:47:37.499727+00:00
575,673,2024-09-15,AVAILABLE,2024-10-23 00:15:01.718405+00:00
576,673,2024-11-19,OCCUPIED,2025-01-23 11:16:22.428779+00:00
577,768,2024-08-24,AVAILABLE,2025-06-19 12:17:09.006181+00:00
578,768,2024-05-21,OCCUPIED,2024-08-11 09:20:50.688943+00:00
579,476,2024-07-08,AVAILABLE,2025-11-13 18:51:23.649076+00:00
580,476,2024-09-10,OCCUPIED,2024-09-06 05:13:56.078759+00:00
581,9,2024-03-12,AVAILABLE,2025-10-16 23:57:41.346256+00:00
582,9,2027-01-11,OCCUPIED,2026-01-07 11:28:51.298516+00:00
583,177,2025-10-15,BLOCKED,2024-04-19 19:09:43.783211+00:00
584,177,2027-01-02,OCCUPIED,2025-07-18 01:06:38.235335+00:00
585,267,2024-02-03,BLOCKED,2024-04-03 07:38:00.166310+00:00
586,267,2026-02-01,BLOCKED,2024-02-09 16:45:02.116666+00:00
587,609,2026-01-09,AVAILABLE,2024-09-16 15:28:27.180866+00:00
588,609,2024-06-10,AVAILABLE,2024-10-31 07:36:04.852196+00:00
589,200,2025-09-12,AVAILABLE,2026-01-06 19:37:32.210749+00:00
590,200,2024-08-12,AVAILABLE,2025-06-19 16:30:25.470490+00:00
591,548,2026-11-26,BLOCKED,2025-05-16 23:02:42.663143+00:00
592,548,2026-05-18,BLOCKED,2024-01-31 14:14:48.145749+00:00
593,485,2025-08-02,OCCUPIED,2024-06-06 10:48:05.725197+00:00
594,485,2026-10-07,BLOCKED,2025-04-06 15:45:12.519071+00:00
595,119,2024-10-26,BLOCKED,2024-12-26 01:24:23.297087+00:00
596,119,2024-06-13,OCCUPIED,2025-06-10 07:07:51.164285+00:00
597,869,2024-02-07,BLOCKED,2025-05-31 00:05:55.200193+00:00
598,869,2025-12-30,BLOCKED,2025-02-05 00:45:10.513187+00:00
599,80,2024-05-12,OCCUPIED,2025-02-21 13:41:05.874953+00:00
600,80,2024-04-23,BLOCKED,2024-03-02 20:35:08.893092+00:00
601,845,2024-03-07,BLOCKED,2025-06-13 21:04:05.461880+00:00
602,845,2024-03-23,OCCUPIED,2024-08-05 15:43:07.382487+00:00
603,174,2026-02-25,OCCUPIED,2024-11-14 13:44:37.598962+00:00
604,174,2024-11-23,OCCUPIED,2025-10-07 17:59:17.260931+00:00
605,664,2026-07-16,BLOCKED,2025-02-15 04:13:24.059724+00:00
606,664,2025-09-10,AVAILABLE,2025-08-24 22:34:49.147962+00:00
607,457,2024-04-30,OCCUPIED,2024-09-27 08:21:31.184438+00:00
608,457,2026-12-05,AVAILABLE,2025-09-27 00:35:17.524286+00:00
609,323,2024-04-11,AVAILABLE,2024-04-01 02:43:09.221714+00:00
610,323,2026-01-21,OCCUPIED,2024-05-19 12:43:48.562520+00:00
611,24,2024-09-16,BLOCKED,2025-02-13 14:02:12.112517+00:00
612,24,2024-05-30,AVAILABLE,2025-05-23 11:37:22.369401+00:00
613,400,2025-02-23,OCCUPIED,2024-07-02 12:07:28.258105+00:00
614,400,2025-12-15,BLOCKED,2025-06-29 01:15:09.342204+00:00
615,360,2024-06-17,BLOCKED,2024-01-27 02:57:17.388600+00:00
616,360,2025-08-04,BLOCKED,2024-10-18 23:34:03.119935+00:00
617,585,2026-11-26,BLOCKED,2025-10-29 19:09:51.856254+00:00
618,585,2025-05-15,BLOCKED,2024-08-14 20:11:28.693808+00:00
619,792,2025-10-17,BLOCKED,2025-09-30 22:57:31.300574+00:00
620,792,2025-02-08,OCCUPIED,2024-11-04 09:56:15.836642+00:00
621,667,2026-01-03,AVAILABLE,2025-04-16 11:59:05.963695+00:00
622,667,2026-05-25,BLOCKED,2025-04-10 22:28:46.201844+00:00
623,678,2026-10-07,OCCUPIED,2025-05-03 19:56:26.092099+00:00
624,678,2024-08-09,AVAILABLE,2024-11-28 22:20:34.420556+00:00
625,60,2024-08-25,AVAILABLE,2024-04-25 18:52:26.997123+00:00
626,60,2024-12-27,AVAILABLE,2024-02-18 03:05:40.180094+00:00
627,498,2025-02-01,AVAILABLE,2024-12-08 22:46:55.767429+00:00
628,498,2025-10-23,AVAILABLE,2024-11-04 21:45:09.892057+00:00
629,823,2026-11-29,OCCUPIED,2024-12-17 02:27:27.092111+00:00
630,823,2026-01-09,AVAILABLE,2025-03-06 19:18:28.837567+00:00
631,848,2024-12-03,AVAILABLE,2025-09-17 06:37:58.725028+00:00
632,848,2026-01-27,BLOCKED,2025-01-28 09:49:59.668046+00:00
633,64,2026-10-26,AVAILABLE,2025-04-20 06:04:34.264068+00:00
634,64,2026-10-16,AVAILABLE,2024-05-18 19:49:18.722296+00:00
635,788,2024-05-13,OCCUPIED,2024-11-11 16:24:43.378598+00:00
636,788,2024-04-29,BLOCKED,2025-01-21 09:05:39.618322+00:00
637,220,2025-03-01,OCCUPIED,2024-12-24 10:08:49.800246+00:00
638,220,2025-06-06,BLOCKED,2026-01-04 23:00:31.821361+00:00
639,399,2025-12-23,AVAILABLE,2024-11-14 11:24:04.467383+00:00
640,399,2026-04-18,OCCUPIED,2025-07-05 00:00:34.365608+00:00
641,819,2024-11-07,OCCUPIED,2024-06-06 21:26:41.340003+00:00
642,819,2025-09-07,AVAILABLE,2024-06-07 23:27:35.356958+00:00
643,682,2026-01-25,BLOCKED,2024-02-04 19:24:42.729447+00:00
644,682,2026-09-02,BLOCKED,2024-12-05 07:46:07.384149+00:00
645,82,2024-11-07,BLOCKED,2025-01-11 07:30:38.078452+00:00
646,82,2025-02-27,BLOCKED,2024-01-29 21:09:38.414676+00:00
647,162,2026-12-07,AVAILABLE,2024-06-13 01:11:09.347800+00:00
648,162,2024-12-17,BLOCKED,2024-02-13 19:37:18.353405+00:00
649,909,2026-01-17,AVAILABLE,2024-06-04 01:51:45.921078+00:00
650,909,2026-09-18,OCCUPIED,2024-03-20 04:24:00.685754+00:00
651,402,2025-05-20,AVAILABLE,2025-11-26 17:25:24.179040+00:00
652,402,2026-05-17,OCCUPIED,2024-07-02 15:23:01.536197+00:00
653,18,2026-04-27,OCCUPIED,2024-08-24 21:45:42.929249+00:00
654,18,2027-01-19,BLOCKED,2024-07-21 12:38:00.777253+00:00
655,865,2025-11-21,AVAILABLE,2025-11-17 12:57:52.110275+00:00
656,865,2026-05-06,OCCUPIED,2025-08-30 18:48:31.190150+00:00
657,858,2026-09-12,OCCUPIED,2025-11-24 01:20:23.447969+00:00
658,858,2026-08-15,AVAILABLE,2025-02-28 01:04:59.472633+00:00
659,329,2025-05-19,OCCUPIED,2025-09-28 18:44:04.247603+00:00
660,329,2025-06-05,BLOCKED,2024-05-05 16:16:52.520509+00:00
661,659,2025-04-14,AVAILABLE,2024-07-03 07:10:22.791535+00:00
662,659,2026-06-16,BLOCKED,2025-03-14 18:51:12.870699+00:00
663,136,2024-04-06,OCCUPIED,2025-04-14 21:17:37.287915+00:00
664,136,2025-09-12,AVAILABLE,2024-02-10 21:57:36.443837+00:00
665,563,2024-08-24,BLOCKED,2024-09-13 11:45:58.761587+00:00
666,563,2024-04-07,BLOCKED,2025-03-02 09:10:15.177029+00:00
667,662,2024-12-10,BLOCKED,2024-07-23 19:06:37.850667+00:00
668,662,2026-12-23,BLOCKED,2024-07-04 19:47:52.665846+00:00
669,832,2025-11-16,OCCUPIED,2024-06-30 19:54:43.603834+00:00
670,832,2024-05-08,AVAILABLE,2025-05-03 17:00:21.272264+00:00
671,692,2026-02-18,OCCUPIED,2024-09-07 08:24:21.159821+00:00
672,692,2025-10-20,AVAILABLE,2025-11-29 07:31:48.075329+00:00
673,28,2026-03-25,AVAILABLE,2024-01-28 14:59:51.084760+00:00
674,28,2026-02-07,OCCUPIED,2024-07-28 06:45:07.438186+00:00
675,436,2025-04-22,OCCUPIED,2025-10-22 18:13:34.125560+00:00
676,436,2025-01-29,OCCUPIED,2025-04-29 19:07:07.982995+00:00
677,2,2024-12-07,BLOCKED,2025-05-26 10:04:27.221662+00:00
678,2,2026-08-28,BLOCKED,2025-09-22 12:22:27.682678+00:00
679,311,2025-05-24,AVAILABLE,2025-02-01 20:55:53.592871+00:00
680,311,2025-08-29,OCCUPIED,2024-05-23 08:35:22.044406+00:00
681,330,2025-11-20,OCCUPIED,2025-09-17 15:25:16.042460+00:00
682,330,2025-01-27,OCCUPIED,2024-07-12 18:28:11.082539+00:00
683,164,2025-02-14,AVAILABLE,2025-03-11 21:43:34.052028+00:00
684,164,2025-01-24,BLOCKED,2025-06-03 13:46:42.656264+00:00
685,76,2024-09-15,OCCUPIED,2024-07-24 17:20:08.267268+00:00
686,76,2027-01-01,AVAILABLE,2025-07-25 13:13:33.229155+00:00
687,117,2025-12-22,AVAILABLE,2024-04-25 17:32:32.323056+00:00
688,117,2025-09-28,AVAILABLE,2024-12-08 06:12:06.556637+00:00
689,859,2027-01-07,AVAILABLE,2025-12-22 09:13:41.331611+00:00
690,859,2026-07-15,BLOCKED,2025-07-27 18:06:15.355877+00:00
691,421,2025-01-28,OCCUPIED,2025-12-13 17:31:29.036947+00:00
692,421,2024-01-30,BLOCKED,2025-09-09 11:38:33.842824+00:00
693,253,2026-08-08,BLOCKED,2024-04-09 16:50:39.881497+00:00
694,253,2024-05-20,AVAILABLE,2024-12-03 13:30:35.736961+00:00
695,315,2025-01-03,BLOCKED,2025-02-12 22:32:12.460456+00:00
696,315,2025-04-11,BLOCKED,2024-10-03 08:26:38.330659+00:00
697,281,2024-02-08,OCCUPIED,2025-03-22 23:03:57.672185+00:00
698,281,2025-02-20,AVAILABLE,2025-03-01 01:41:12.202171+00:00
699,346,2025-04-30,BLOCKED,2025-09-05 22:07:05.901749+00:00
700,346,2025-05-17,BLOCKED,2025-07-26 05:31:14.737616+00:00
701,690,2026-06-24,AVAILABLE,2025-11-03 02:49:20.203071+00:00
702,690,2025-05-09,AVAILABLE,2024-05-23 08:01:54.614326+00:00
703,231,2024-08-27,BLOCKED,2025-04-16 07:31:17.943585+00:00
704,231,2025-12-27,AVAILABLE,2024-03-26 13:00:35.662772+00:00
705,138,2026-12-15,OCCUPIED,2024-02-01 03:20:46.677854+00:00
706,138,2025-01-14,AVAILABLE,2024-08-28 00:47:07.089422+00:00
707,167,2024-10-23,BLOCKED,2024-08-03 20:22:22.029328+00:00
708,167,2025-01-09,AVAILABLE,2024-04-06 01:31:07.597955+00:00
709,278,2025-06-30,AVAILABLE,2026-01-20 21:26:00.644539+00:00
710,278,2025-10-05,BLOCKED,2025-12-21 07:40:47.071272+00:00
711,258,2024-02-01,BLOCKED,2026-01-09 23:23:55.584192+00:00
712,258,2026-07-25,BLOCKED,2024-10-06 13:49:44.729307+00:00
713,574,2024-04-30,AVAILABLE,2025-07-21 16:00:13.398980+00:00
714,574,2024-08-04,BLOCKED,2025-12-19 18:33:39.061005+00:00
715,632,2026-02-17,BLOCKED,2025-11-27 02:30:28.138282+00:00
716,632,2024-09-03,OCCUPIED,2024-10-25 21:24:12.893592+00:00
717,704,2026-09-08,AVAILABLE,2024-05-25 03:28:15.291766+00:00
718,704,2024-07-05,AVAILABLE,2025-04-11 15:33:27.033545+00:00
719,536,2026-09-05,AVAILABLE,2024-02-13 19:11:18.865201+00:00
720,536,2024-10-18,BLOCKED,2025-07-17 17:14:26.329422+00:00
721,867,2024-12-12,OCCUPIED,2025-01-02 10:04:44.738803+00:00
