booking_discount_id,booking_id,promotion_id,discount_amount,created_at
7045,2880,403,162.47,2024-05-01 17:03:48+00:00
7046,1607,1741,35.38,2024-12-19 20:42:28+00:00
7047,1607,1559,1767.69,2025-04-28 16:11:12+00:00
7048,22129,815,1181.59,2025-02-22 05:39:46+00:00
7049,22129,830,180.62,2025-11-01 23:47:25+00:00
7050,15386,229,1098.42,2025-12-06 17:20:15+00:00
7051,65062,266,495.79,2025-05-27 02:12:49+00:00
7052,48598,1252,1221.94,2024-04-01 05:32:06+00:00
7053,32319,595,1688.16,2024-01-26 03:34:34+00:00
7054,32319,244,1075.16,2025-12-20 16:24:54+00:00
7055,53505,1574,1299.87,2025-10-27 12:41:19+00:00
7056,53505,1044,1679.63,2024-05-19 08:54:47+00:00
7057,46722,1204,725.32,2025-11-07 03:50:28+00:00
7058,7188,180,1092.42,2026-01-01 14:40:04+00:00
7059,7188,1187,516.6,2025-08-19 06:44:39+00:00
7060,4386,1876,498.12,2025-01-10 05:32:58+00:00
7061,4386,1767,608.41,2024-01-28 17:51:26+00:00
7062,14190,1266,719.53,2025-03-25 01:58:17+00:00
7063,26603,754,971.75,2025-01-01 21:09:42+00:00
7064,19825,1131,957.84,2024-12-20 03:00:35+00:00
7065,881,595,725.49,2025-03-07 15:36:00+00:00
7066,881,950,1742.49,2025-06-17 07:06:14+00:00
7067,42556,819,1619.2,2025-11-15 09:22:26+00:00
7068,42556,996,680.46,2024-03-03 01:02:05+00:00
7069,21392,803,1696.24,2024-11-09 19:04:42+00:00
7070,21392,160,1638.1,2024-11-05 15:19:57+00:00
7071,5475,1017,593.25,2025-09-25 19:46:46+00:00
7072,10096,1108,1090.01,2024-11-25 11:21:52+00:00
7073,10096,310,604.81,2024-05-30 08:20:54+00:00
7074,43667,1785,991.09,2024-03-06 15:26:17+00:00
7075,43667,734,1280.28,2024-02-26 11:01:40+00:00
7076,32625,1931,229.85,2025-05-28 15:44:52+00:00
7077,4709,1375,949.64,2024-05-08 16:09:40+00:00
7078,35797,1614,1107.11,2025-02-07 18:37:15+00:00
7079,35797,425,607.52,2025-09-08 21:06:41+00:00
7080,18318,527,31.2,2024-03-31 11:44:40+00:00
7081,14089,337,108.33,2024-03-28 03:39:24+00:00
7082,14089,1855,1064.72,2024-02-25 01:43:15+00:00
7083,27111,240,119.3,2025-03-23 01:47:33+00:00
7084,25850,163,656.98,2025-12-23 23:18:44+00:00
7085,25850,1101,763.4,2024-12-02 08:47:55+00:00
7086,46222,651,453.75,2025-11-09 01:31:23+00:00
7087,46222,115,1726.97,2025-08-24 17:42:17+00:00
7088,31036,120,374.54,2025-04-29 17:32:00+00:00
7089,69108,1427,1109.21,2025-11-25 21:41:17+00:00
7090,61177,1919,1408.27,2025-11-29 14:36:13+00:00
7091,61177,493,1210.29,2025-04-06 13:53:46+00:00
7092,20697,535,1453.44,2024-06-05 11:11:09+00:00
7093,57755,631,640.13,2025-04-12 16:34:28+00:00
7094,57755,160,819.23,2024-03-03 04:53:59+00:00
7095,53948,1657,285.5,2025-06-04 00:21:23+00:00
7096,39150,766,93.04,2024-07-02 14:14:53+00:00
7097,39150,1039,1705.63,2025-02-25 02:17:17+00:00
7098,13154,1600,224.05,2024-02-02 01:21:35+00:00
7099,13154,1796,1775.47,2025-02-03 19:26:07+00:00
7100,61026,1702,1446.27,2024-08-24 14:42:17+00:00
7101,61026,840,121.79,2025-06-28 08:30:50+00:00
7102,27021,1717,217.89,2024-08-22 09:34:24+00:00
7103,27021,1169,1317.02,2024-05-29 03:01:30+00:00
7104,57626,1483,579.24,2024-10-06 18:54:15+00:00
7105,36557,1242,1039.2,2025-03-24 09:22:56+00:00
7106,66809,1178,1414.23,2025-05-13 03:09:23+00:00
7107,66809,1152,1874.9,2025-06-20 22:15:46+00:00
7108,11617,1995,1115.89,2025-09-06 11:06:20+00:00
7109,11617,1881,44.42,2024-11-14 05:15:22+00:00
7110,59294,1973,88.19,2025-01-25 07:20:46+00:00
7111,59294,215,892.72,2024-10-20 14:58:44+00:00
7112,56053,946,1062.63,2025-07-01 15:10:37+00:00
7113,56053,1232,223.37,2024-05-07 11:22:22+00:00
7114,15688,1003,775.26,2025-07-23 03:32:31+00:00
7115,15688,1277,29.27,2024-12-18 08:59:33+00:00
7116,29208,1914,1127.15,2024-01-30 17:51:47+00:00
7117,54367,1983,995.96,2024-03-15 16:39:43+00:00
7118,54367,1750,1969.63,2024-09-10 13:42:30+00:00
7119,190,425,174.32,2025-02-10 04:09:28+00:00
7120,44993,20,963.83,2024-09-08 23:21:56+00:00
7121,52911,1027,1168.77,2025-09-01 07:28:43+00:00
7122,52002,1371,1964.68,2025-10-11 09:07:15+00:00
7123,46662,1823,1732.58,2024-04-19 17:42:16+00:00
7124,46662,1542,891.44,2024-10-06 06:44:43+00:00
7125,24619,395,1803.66,2025-02-17 15:16:52+00:00
7126,24619,554,1928.4,2024-09-16 12:17:50+00:00
7127,55207,554,505.79,2024-09-14 21:44:32+00:00
7128,52205,1746,1636.34,2024-02-24 02:43:04+00:00
7129,14808,1040,1172.09,2025-06-18 18:49:42+00:00
7130,14808,1423,673.14,2025-06-17 14:49:33+00:00
7131,69600,1300,1852.21,2025-08-13 20:51:52+00:00
7132,15826,845,1015.37,2025-09-05 09:16:20+00:00
7133,45388,622,1334.34,2025-02-08 12:39:50+00:00
7134,1273,1279,1795.86,2025-03-18 20:32:30+00:00
7135,21508,1332,1144.28,2024-10-05 19:11:02+00:00
7136,61900,1511,385.86,2025-11-06 09:58:13+00:00
7137,29778,562,1695.26,2024-04-25 09:57:04+00:00
7138,67396,66,1036.78,2025-04-10 03:10:22+00:00
7139,18641,674,1580.42,2025-01-02 05:48:49+00:00
7140,18641,464,1974.72,2024-10-28 18:19:21+00:00
7141,52477,252,599.08,2024-12-20 19:59:23+00:00
7142,52477,511,1330.68,2024-04-04 11:48:48+00:00
7143,62925,1310,546.13,2024-02-13 11:41:48+00:00
7144,62925,842,960.99,2025-09-11 10:45:17+00:00
7145,4068,463,373.07,2024-11-16 16:44:20+00:00
7146,4068,1515,1133.08,2024-02-01 08:51:03+00:00
7147,37890,1710,1329.39,2024-05-28 04:42:51+00:00
7148,2517,1852,159.24,2024-03-22 04:44:23+00:00
7149,2517,1729,339.36,2025-04-28 22:52:50+00:00
7150,17989,756,383.37,2025-04-20 17:51:47+00:00
7151,67097,1020,267.51,2025-12-11 15:38:23+00:00
7152,67097,856,778.86,2024-04-01 15:36:39+00:00
7153,12184,1258,1067.45,2024-06-29 03:50:32+00:00
7154,65399,1734,88.36,2025-11-02 20:25:53+00:00
7155,69774,1553,1706.41,2024-09-09 22:34:05+00:00
7156,69774,1610,691.44,2025-02-28 19:37:34+00:00
7157,18358,136,31.3,2025-03-13 11:34:53+00:00
7158,5644,163,72.01,2024-01-23 15:24:51+00:00
7159,5644,895,1065.23,2024-05-15 22:14:09+00:00
7160,45146,1991,636.84,2024-04-07 09:48:28+00:00
7161,20299,483,266.92,2025-01-12 13:52:21+00:00
7162,20299,960,148.01,2025-07-11 22:34:55+00:00
7163,60108,54,836.94,2025-04-28 02:30:16+00:00
7164,53840,284,1081.98,2024-11-05 21:57:12+00:00
7165,64798,750,1185.74,2025-02-25 07:24:34+00:00
7166,64798,1218,1436.08,2025-01-24 17:26:56+00:00
7167,17876,1183,1519.46,2025-08-17 20:57:15+00:00
7168,30193,799,760.04,2025-11-07 09:48:08+00:00
7169,30193,846,410.05,2024-05-08 13:52:27+00:00
7170,68728,1147,1212.95,2025-04-04 20:29:32+00:00
7171,40033,1257,1086.83,2024-09-15 01:11:59+00:00
7172,40033,22,554.48,2025-10-26 04:17:54+00:00
7173,22837,277,1928.59,2024-10-20 19:58:56+00:00
7174,22837,896,371.0,2025-05-27 21:53:39+00:00
7175,133,509,1007.46,2024-05-24 18:01:36+00:00
7176,5211,1442,598.88,2024-02-17 10:42:19+00:00
7177,67670,1660,1641.71,2025-04-11 07:05:16+00:00
7178,67670,493,1448.82,2025-03-30 05:32:37+00:00
7179,4259,446,1475.49,2024-12-02 01:09:41+00:00
7180,48782,1715,119.23,2025-04-12 20:52:39+00:00
7181,60751,811,308.96,2024-01-21 16:56:56+00:00
7182,31009,166,1823.88,2024-09-05 09:36:43+00:00
7183,760,406,381.35,2024-11-24 12:49:39+00:00
7184,16914,1241,195.71,2025-10-21 14:56:06+00:00
7185,16914,526,1787.16,2025-06-20 22:05:27+00:00
7186,42362,111,1216.84,2024-11-17 15:49:24+00:00
7187,25349,603,618.61,2024-09-18 03:28:09+00:00
7188,25349,172,1277.35,2024-10-13 08:56:46+00:00
7189,54771,152,56.89,2025-03-21 11:30:59+00:00
7190,24893,697,91.8,2024-04-11 11:35:26+00:00
7191,24893,597,222.44,2024-01-14 12:48:15+00:00
7192,33165,1942,926.57,2025-02-26 19:03:57+00:00
7193,52447,442,755.87,2025-06-02 02:16:01+00:00
7194,43114,77,688.93,2024-08-12 17:27:06+00:00
7195,43114,1453,983.23,2025-04-01 15:46:16+00:00
7196,18316,212,224.03,2025-07-21 02:16:55+00:00
7197,47856,862,875.47,2025-07-18 06:44:59+00:00
7198,47856,183,757.0,2024-05-19 17:06:57+00:00
7199,7297,701,1145.39,2024-10-23 04:48:02+00:00
7200,45286,1120,1743.14,2024-10-21 06:26:28+00:00
7201,48255,1313,799.78,2024-10-08 02:25:08+00:00
7202,11545,210,427.48,2024-11-14 13:19:56+00:00
7203,20253,1883,324.73,2025-03-30 01:24:31+00:00
7204,20253,1212,129.79,2024-01-31 15:43:54+00:00
7205,54389,1313,1449.16,2024-05-06 06:49:11+00:00
7206,54389,1983,285.69,2024-02-27 15:46:32+00:00
7207,35032,1731,535.9,2024-10-21 19:53:02+00:00
7208,35032,418,1972.02,2024-06-12 13:29:00+00:00
7209,65516,1691,1846.14,2024-04-09 02:43:36+00:00
7210,58416,122,1071.58,2025-03-29 08:05:45+00:00
7211,58416,697,292.88,2024-05-23 06:13:52+00:00
7212,47494,768,985.46,2025-09-28 22:03:43+00:00
7213,21811,1879,322.07,2024-12-04 06:41:03+00:00
7214,60337,865,793.23,2025-11-25 16:08:49+00:00
7215,40954,1970,1667.93,2024-12-07 16:33:30+00:00
7216,36434,1302,994.26,2025-08-05 12:00:33+00:00
7217,36434,1153,1721.46,2024-02-23 23:14:45+00:00
7218,13544,896,805.76,2024-04-02 18:02:52+00:00
7219,58490,423,1202.73,2024-10-26 19:56:35+00:00
7220,54086,249,1187.63,2024-02-29 09:17:11+00:00
7221,41084,1448,1386.24,2025-07-30 13:21:17+00:00
7222,60795,873,153.38,2025-12-11 05:09:53+00:00
7223,40308,1743,29.85,2024-08-22 19:38:54+00:00
7224,40308,1468,1740.1,2024-07-10 10:07:49+00:00
7225,8499,1501,1962.77,2024-07-07 06:43:00+00:00
7226,52136,1413,416.29,2025-05-22 13:47:57+00:00
7227,52136,558,712.3,2024-09-26 02:58:28+00:00
7228,64802,835,251.34,2025-01-29 12:37:46+00:00
7229,64802,1923,158.11,2024-10-26 19:26:59+00:00
7230,50590,1709,1391.49,2024-04-06 08:38:35+00:00
7231,48964,1749,1061.02,2026-01-02 09:14:35+00:00
7232,59549,1858,1299.26,2024-10-14 11:01:08+00:00
7233,47796,1666,1695.1,2024-02-26 00:28:46+00:00
7234,54724,538,289.04,2025-05-29 07:44:08+00:00
7235,14631,809,798.89,2025-12-06 02:28:34+00:00
7236,14631,970,179.91,2025-01-02 21:58:37+00:00
7237,3755,250,1278.6,2025-06-01 21:23:34+00:00
7238,3755,1117,1650.52,2024-05-06 01:02:10+00:00
7239,34222,733,60.86,2024-03-15 00:47:58+00:00
7240,32498,1078,764.58,2025-01-06 23:49:27+00:00
7241,25493,1523,1163.17,2025-06-29 06:20:07+00:00
7242,25493,1083,1525.28,2024-02-13 09:09:42+00:00
7243,56518,62,284.49,2024-05-21 21:29:23+00:00
7244,34066,109,214.46,2025-02-10 23:08:56+00:00
7245,34066,1989,1342.99,2025-07-29 03:04:12+00:00
7246,8251,1721,366.89,2025-07-27 03:41:34+00:00
7247,6254,196,692.09,2025-04-03 11:00:14+00:00
7248,31457,346,786.76,2025-12-29 09:08:56+00:00
7249,31457,1956,479.65,2024-12-23 06:36:10+00:00
7250,18718,451,267.92,2025-10-31 08:41:23+00:00
7251,18718,1800,1438.19,2025-05-15 06:33:57+00:00
7252,8222,131,544.03,2025-10-08 01:07:02+00:00
7253,10292,943,694.17,2024-02-04 14:44:17+00:00
7254,22965,126,442.58,2025-04-21 23:35:04+00:00
7255,25261,93,1591.36,2025-07-04 01:33:11+00:00
7256,38324,1625,75.56,2024-07-14 17:05:52+00:00
7257,39695,602,881.4,2025-12-27 17:22:03+00:00
7258,37309,1726,1249.02,2025-01-09 15:25:05+00:00
7259,37309,300,797.04,2025-01-24 22:07:20+00:00
7260,59045,1767,154.47,2025-05-31 09:51:13+00:00
7261,59045,1853,1421.53,2026-01-07 01:05:35+00:00
7262,15661,359,284.03,2025-05-16 10:45:58+00:00
7263,43995,169,1726.92,2024-04-16 14:54:32+00:00
7264,25453,1929,462.71,2024-02-20 02:51:23+00:00
7265,17684,1547,1815.65,2025-03-09 05:17:30+00:00
7266,17684,1643,214.37,2024-07-21 08:41:36+00:00
7267,67811,1392,1212.29,2024-07-18 03:08:27+00:00
7268,67811,1019,1605.26,2025-03-31 06:02:59+00:00
7269,69320,780,1464.6,2024-06-26 10:52:13+00:00
7270,35456,880,1458.78,2024-04-26 04:55:19+00:00
7271,17475,1942,90.83,2025-12-05 07:04:50+00:00
7272,17475,1123,331.43,2024-10-04 21:21:35+00:00
7273,55051,838,524.02,2025-11-23 22:27:25+00:00
7274,7253,685,618.82,2025-02-07 23:29:02+00:00
7275,14566,510,175.35,2024-05-08 14:40:06+00:00
7276,20606,626,168.34,2025-08-21 07:55:36+00:00
7277,20606,395,1796.81,2025-05-15 01:14:33+00:00
7278,3820,379,148.95,2025-04-20 10:50:37+00:00
7279,3820,703,1972.7,2024-05-31 20:30:29+00:00
7280,13365,1281,903.37,2025-10-21 20:20:33+00:00
7281,9154,1931,388.64,2026-01-03 17:23:30+00:00
7282,9154,1129,1837.53,2024-10-17 19:29:58+00:00
7283,5095,1610,163.32,2024-03-25 11:28:54+00:00
7284,5095,472,1658.51,2024-12-09 10:21:17+00:00
7285,8669,1434,1178.69,2024-08-04 07:51:16+00:00
7286,47210,845,701.39,2024-03-07 16:28:54+00:00
7287,47210,1563,150.96,2024-02-17 06:19:02+00:00
7288,61362,979,542.35,2024-12-05 00:16:34+00:00
7289,55056,1830,358.26,2024-10-11 17:05:08+00:00
7290,55056,380,1167.68,2025-03-15 12:10:26+00:00
7291,12091,753,1953.15,2025-10-18 11:02:46+00:00
7292,1529,877,1948.47,2025-10-14 14:11:40+00:00
7293,1529,1939,1047.51,2024-09-16 20:59:05+00:00
7294,67725,268,921.68,2024-08-26 08:34:24+00:00
7295,67725,1806,1051.15,2024-11-13 02:12:20+00:00
7296,56215,1328,1543.8,2025-02-27 18:08:59+00:00
7297,56215,1265,1764.84,2025-11-29 14:24:20+00:00
7298,45484,371,307.3,2024-03-04 09:29:41+00:00
7299,45484,544,1659.46,2025-10-21 10:16:59+00:00
7300,41409,1149,208.74,2025-03-29 23:02:41+00:00
7301,54320,1703,1199.06,2025-12-21 05:45:52+00:00
7302,859,1446,1521.3,2024-02-18 04:21:44+00:00
7303,11079,515,186.02,2024-07-06 08:55:24+00:00
7304,57713,533,1773.73,2024-04-18 05:47:21+00:00
7305,16767,1691,542.08,2024-12-06 10:21:59+00:00
7306,24286,911,1586.63,2024-02-25 01:59:19+00:00
7307,24286,1299,1943.55,2024-11-29 07:33:54+00:00
7308,8308,1614,1342.58,2025-07-05 19:49:02+00:00
7309,58882,992,1323.33,2024-11-18 12:11:43+00:00
7310,58882,1566,1807.42,2024-03-25 13:10:30+00:00
7311,67912,285,862.72,2025-12-14 21:35:57+00:00
7312,67912,1162,153.2,2025-03-04 11:12:30+00:00
7313,47462,611,1071.47,2024-01-13 01:24:46+00:00
7314,330,1751,1580.33,2025-11-17 00:35:03+00:00
7315,1255,222,1790.62,2024-06-09 21:17:01+00:00
7316,1255,1592,128.87,2024-10-09 16:40:02+00:00
7317,11445,1909,1102.63,2024-06-15 19:58:43+00:00
7318,63643,1607,1821.09,2024-03-12 11:25:34+00:00
7319,24223,1381,550.19,2024-11-11 16:33:48+00:00
7320,23185,86,398.51,2024-07-01 15:41:16+00:00
7321,4503,1553,1831.37,2025-02-14 13:03:26+00:00
7322,4503,1597,342.19,2025-05-27 07:25:06+00:00
7323,25773,1113,1907.68,2024-04-19 22:47:48+00:00
7324,25773,1335,520.95,2025-04-17 20:21:31+00:00
7325,52063,1229,1292.07,2025-12-22 08:24:42+00:00
7326,52063,447,1780.84,2025-07-02 07:14:46+00:00
7327,65155,235,1826.12,2025-06-03 16:51:26+00:00
7328,65155,382,905.33,2024-02-13 08:52:26+00:00
7329,9986,604,834.61,2025-08-26 02:54:13+00:00
7330,9986,1457,457.63,2025-04-20 10:25:47+00:00
7331,29407,172,742.35,2025-10-27 02:59:06+00:00
7332,62487,1043,545.43,2025-02-03 05:10:40+00:00
7333,33588,773,835.18,2025-05-27 21:59:52+00:00
7334,34434,1390,1736.95,2025-04-16 17:59:13+00:00
7335,68015,905,999.94,2025-02-26 13:34:06+00:00
7336,68015,471,572.46,2024-05-21 12:47:27+00:00
7337,48340,871,696.13,2024-10-30 06:22:44+00:00
7338,63472,1904,868.94,2024-06-13 05:46:59+00:00
7339,22615,1300,449.72,2025-08-09 06:50:54+00:00
7340,9496,1535,1283.68,2025-05-05 08:43:56+00:00
7341,9496,1673,1130.27,2024-07-12 13:36:05+00:00
7342,3673,1456,588.59,2025-03-23 21:59:30+00:00
7343,11471,1051,364.49,2024-01-14 22:16:15+00:00
7344,11471,443,1115.86,2025-12-26 23:06:14+00:00
7345,34835,818,166.9,2024-11-15 05:59:34+00:00
7346,3393,1795,335.54,2025-12-29 10:51:16+00:00
7347,9311,645,705.57,2024-04-14 17:53:11+00:00
7348,26590,1967,1748.9,2024-10-06 06:47:17+00:00
7349,54779,937,964.91,2025-03-11 04:39:42+00:00
7350,45534,392,879.69,2025-04-10 17:22:58+00:00
7351,23652,1342,548.42,2024-07-26 19:17:12+00:00
7352,23652,1305,833.79,2025-03-11 02:04:51+00:00
7353,12937,1657,1758.14,2024-05-07 01:37:32+00:00
7354,57899,2,1284.79,2025-01-18 01:17:45+00:00
7355,57899,1691,1307.64,2025-01-27 06:37:43+00:00
7356,36855,69,801.54,2025-05-12 00:06:28+00:00
7357,36855,1972,1042.74,2024-09-18 10:56:05+00:00
7358,34985,565,1720.16,2024-07-15 07:32:46+00:00
7359,45394,685,1363.4,2024-04-22 06:15:34+00:00
7360,19409,175,1966.73,2024-09-05 07:49:56+00:00
7361,37434,1112,769.18,2024-11-07 18:03:28+00:00
7362,37434,1601,850.91,2026-01-04 16:11:30+00:00
7363,36970,1647,495.46,2024-05-15 17:59:54+00:00
7364,62067,468,504.24,2025-11-29 12:14:36+00:00
7365,62067,1676,1054.6,2024-12-06 01:46:58+00:00
7366,19846,403,241.51,2024-10-10 00:41:28+00:00
7367,50738,1833,1441.63,2025-02-02 09:08:49+00:00
7368,50738,1213,221.69,2025-06-03 18:19:05+00:00
7369,68056,463,1758.27,2025-09-11 23:18:22+00:00
7370,61022,1128,825.12,2025-12-26 16:30:30+00:00
7371,61560,463,504.78,2025-03-02 21:47:35+00:00
7372,61560,1472,114.03,2024-02-21 06:29:39+00:00
7373,20574,1002,1565.23,2025-05-16 16:13:00+00:00
7374,20574,1933,1480.98,2025-05-17 14:41:50+00:00
7375,26498,1596,411.51,2024-08-02 10:43:02+00:00
7376,26498,1323,1970.66,2025-06-09 22:43:33+00:00
7377,56965,54,178.72,2024-06-08 15:51:57+00:00
7378,56965,1616,1979.88,2024-04-26 23:57:09+00:00
7379,23515,1737,1005.86,2025-06-09 22:38:42+00:00
7380,23515,1193,337.11,2025-01-25 09:06:55+00:00
7381,29862,980,1571.29,2025-03-28 06:01:21+00:00
7382,42494,1224,1660.09,2024-07-07 15:03:27+00:00
7383,2222,1149,1726.2,2024-05-08 03:14:26+00:00
7384,2222,1944,1684.54,2025-03-29 16:08:31+00:00
7385,50187,477,1476.23,2025-02-08 02:46:36+00:00
7386,54231,1546,206.15,2026-01-01 08:15:52+00:00
7387,12783,798,1451.28,2024-05-06 21:08:10+00:00
7388,48556,1029,1069.45,2025-04-19 02:57:42+00:00
7389,65355,510,1373.67,2025-11-28 09:07:33+00:00
7390,14818,107,1721.31,2024-07-19 16:56:32+00:00
7391,14818,825,1754.84,2024-07-12 17:45:55+00:00
7392,6799,1585,310.19,2024-07-19 14:51:03+00:00
7393,46491,1653,1379.47,2025-07-11 11:48:28+00:00
7394,46491,1498,265.8,2025-07-11 03:23:16+00:00
7395,15968,1190,566.2,2024-07-02 19:23:20+00:00
7396,29192,1433,424.61,2025-09-10 09:03:08+00:00
7397,39147,37,1989.66,2025-01-03 02:51:53+00:00
7398,39147,183,590.56,2025-12-28 08:41:23+00:00
7399,24986,387,224.89,2025-10-12 00:51:01+00:00
7400,26783,1011,1131.66,2025-08-21 03:22:02+00:00
7401,26783,1055,1099.02,2025-03-22 10:28:54+00:00
7402,44285,1426,1426.7,2024-08-05 23:25:18+00:00
7403,27490,1259,1270.74,2024-02-12 21:30:41+00:00
7404,12479,31,1239.19,2025-07-05 02:13:59+00:00
7405,12479,1462,927.19,2025-04-09 07:51:05+00:00
7406,36341,1543,1967.89,2024-06-13 00:00:37+00:00
7407,36341,350,1236.73,2024-08-08 01:44:24+00:00
7408,62871,658,310.21,2024-08-24 11:15:03+00:00
7409,9753,757,264.47,2025-02-03 12:16:45+00:00
7410,9753,1804,380.43,2024-01-18 20:00:19+00:00
7411,34905,311,1439.39,2024-12-03 10:47:24+00:00
7412,34905,66,1032.47,2025-03-02 16:40:21+00:00
7413,2617,1607,1658.56,2025-04-01 04:07:17+00:00
7414,48084,47,942.27,2025-01-23 13:08:37+00:00
7415,48084,1318,1384.75,2025-08-25 18:41:23+00:00
7416,28605,1012,1627.18,2025-11-08 00:28:54+00:00
7417,5537,483,1642.46,2024-08-24 11:16:41+00:00
7418,30913,1274,1192.86,2024-05-30 04:45:03+00:00
7419,30913,1551,631.27,2026-01-05 06:42:34+00:00
7420,5109,1748,1603.93,2025-09-10 15:15:25+00:00
7421,69895,1991,1225.68,2024-11-09 20:05:47+00:00
7422,40376,36,807.56,2025-12-24 21:27:21+00:00
7423,8465,138,759.23,2024-07-19 22:18:06+00:00
7424,21787,2000,498.92,2025-12-19 06:37:41+00:00
7425,21787,754,1840.6,2024-09-30 17:43:18+00:00
7426,59125,1168,1999.95,2024-11-07 19:13:11+00:00
7427,42608,1294,1831.32,2025-12-27 18:42:22+00:00
7428,49023,1705,1936.72,2024-03-31 01:38:02+00:00
7429,37948,1036,1739.61,2025-09-24 05:22:43+00:00
7430,37948,1993,1769.35,2025-10-27 17:18:30+00:00
7431,56632,1535,1265.39,2024-05-03 14:12:17+00:00
7432,28021,351,1245.69,2025-02-11 07:48:35+00:00
7433,28021,1230,161.65,2024-07-10 00:32:30+00:00
7434,52904,464,846.16,2024-06-09 16:04:21+00:00
7435,52904,883,910.63,2025-10-02 08:17:22+00:00
7436,58634,676,112.65,2025-08-19 04:44:14+00:00
7437,58634,1749,1469.27,2026-01-04 02:49:26+00:00
7438,4427,380,646.31,2024-02-29 16:09:27+00:00
7439,36384,800,453.94,2024-11-22 08:22:38+00:00
7440,61592,726,1519.41,2024-09-21 12:41:54+00:00
7441,18120,1029,242.48,2024-08-28 11:05:15+00:00
7442,18120,1309,1074.73,2024-07-10 17:31:07+00:00
7443,20094,1884,1016.64,2024-08-25 03:05:23+00:00
7444,48505,351,1105.1,2025-05-06 15:55:50+00:00
7445,62034,277,459.09,2024-07-04 22:39:54+00:00
7446,16472,324,1227.43,2025-06-07 23:00:47+00:00
7447,13319,1865,876.87,2024-07-14 15:44:14+00:00
7448,67286,97,1821.22,2025-08-22 18:28:56+00:00
7449,67286,1793,410.77,2025-05-18 10:54:42+00:00
7450,66131,1215,1734.05,2025-11-27 04:35:25+00:00
7451,66131,547,1631.46,2025-02-05 07:38:22+00:00
7452,51188,179,142.7,2025-05-20 23:34:32+00:00
7453,30294,304,879.52,2024-12-18 08:54:58+00:00
7454,25577,241,612.29,2025-09-29 20:56:28+00:00
7455,61649,1692,925.19,2025-07-18 10:21:55+00:00
7456,61649,733,1012.95,2024-06-14 13:32:14+00:00
7457,41906,1419,1697.41,2025-07-15 09:35:15+00:00
7458,41906,1895,1029.88,2025-05-02 02:59:12+00:00
7459,69719,983,1883.45,2025-11-03 09:54:21+00:00
7460,69719,211,177.64,2025-02-14 20:18:58+00:00
7461,3528,271,1845.68,2025-01-26 22:15:36+00:00
7462,65790,1219,1628.79,2025-01-01 11:24:02+00:00
7463,65790,1930,336.19,2024-03-28 17:46:52+00:00
7464,50639,1576,1364.36,2024-07-21 03:36:56+00:00
7465,50639,532,1585.1,2024-04-13 04:17:19+00:00
7466,55067,1531,558.55,2024-10-18 02:18:55+00:00
7467,55067,511,808.21,2025-01-30 22:59:53+00:00
7468,22562,837,913.75,2024-04-21 22:40:37+00:00
7469,22562,1959,1405.75,2025-04-14 11:08:33+00:00
7470,14349,872,527.46,2026-01-02 04:43:18+00:00
7471,14349,974,1149.08,2024-10-25 22:49:16+00:00
7472,52116,397,1248.96,2024-09-03 01:11:02+00:00
7473,52116,1241,896.54,2024-09-03 01:56:38+00:00
7474,4450,283,339.54,2025-09-29 01:06:01+00:00
7475,4450,742,1109.32,2025-04-22 12:22:17+00:00
7476,1617,179,1834.99,2025-04-26 22:07:55+00:00
7477,1617,1029,126.85,2025-08-20 13:19:40+00:00
7478,69224,1355,1653.85,2024-12-29 00:09:47+00:00
7479,38960,752,1729.25,2024-12-23 02:38:58+00:00
7480,38960,305,1385.97,2025-06-03 07:44:07+00:00
7481,46674,1350,1534.35,2025-02-24 23:55:25+00:00
7482,54297,514,1294.4,2024-06-13 05:26:04+00:00
7483,69240,1880,1529.28,2024-03-12 17:15:46+00:00
7484,69240,1428,338.14,2024-02-22 02:46:48+00:00
7485,17692,343,654.45,2025-02-09 00:02:28+00:00
7486,17692,448,1565.02,2024-12-21 05:47:53+00:00
7487,38033,508,586.49,2025-10-19 05:16:18+00:00
7488,13264,333,530.24,2024-12-23 03:32:28+00:00
7489,13264,1412,420.99,2024-12-12 06:41:34+00:00
7490,48259,1563,1348.8,2025-06-26 18:39:07+00:00
7491,56828,1976,295.68,2025-08-21 05:47:13+00:00
7492,56828,1272,422.36,2025-08-23 00:17:29+00:00
7493,10994,442,1427.36,2025-10-20 11:38:50+00:00
7494,42478,1193,1134.6,2024-01-29 04:21:15+00:00
7495,42478,1490,117.9,2025-06-09 14:34:32+00:00
7496,50155,1488,565.08,2025-07-24 08:39:02+00:00
7497,50155,1626,398.81,2025-01-23 13:54:12+00:00
7498,68303,154,258.85,2025-04-08 22:45:11+00:00
7499,42846,986,1887.79,2024-07-29 05:58:15+00:00
7500,62223,709,194.82,2024-05-29 02:18:08+00:00
7501,55393,1011,540.19,2025-07-06 07:13:55+00:00
7502,12044,714,938.36,2025-08-14 23:23:09+00:00
7503,12044,1734,913.75,2024-11-22 11:13:11+00:00
7504,6353,629,612.61,2024-12-20 16:45:42+00:00
7505,38412,818,1764.51,2024-07-27 20:14:56+00:00
7506,38412,1392,1581.93,2024-07-13 03:36:53+00:00
7507,13845,972,251.27,2025-10-01 23:30:04+00:00
7508,1486,208,469.04,2025-11-28 02:48:26+00:00
7509,1486,1618,1609.61,2024-02-23 02:51:53+00:00
