service_order_item_id,service_order_id,service_id,quantity,unit_price,created_at
466,69,10,4,1441.39,2025-03-08 09:03:53+00:00
467,261,37,3,974.56,2025-06-13 16:06:20+00:00
468,986,22,4,917.81,2025-06-10 18:06:23+00:00
469,689,29,9,1440.95,2024-11-01 18:31:23+00:00
470,1541,9,4,68.51,2025-03-17 10:13:33+00:00
471,1551,14,2,137.6,2024-01-30 15:53:10+00:00
472,1035,47,7,1818.54,2025-04-23 20:01:00+00:00
473,1788,7,10,1461.13,2024-10-07 05:33:57+00:00
474,368,36,9,766.79,2024-02-14 11:31:44+00:00
475,970,4,6,163.63,2024-05-18 14:03:22+00:00
476,1227,6,7,340.68,2025-08-26 14:29:50+00:00
477,1562,33,1,884.56,2024-03-31 22:57:43+00:00
478,1172,1,8,456.85,2025-04-29 00:56:12+00:00
479,389,26,9,1577.57,2025-12-26 22:34:39+00:00
480,1684,37,8,569.99,2024-02-17 01:44:23+00:00
481,1419,30,7,1909.1,2025-11-19 05:06:39+00:00
482,1941,21,3,444.39,2025-09-07 04:07:13+00:00
483,1771,31,2,1268.41,2025-10-31 09:49:52+00:00
484,1341,50,5,849.14,2024-12-15 12:26:11+00:00
485,902,31,4,1543.05,2025-09-09 05:02:53+00:00
486,1351,23,2,833.82,2024-07-06 05:49:52+00:00
487,1005,42,2,1622.81,2025-02-15 03:56:40+00:00
488,1689,40,3,995.42,2024-09-22 02:46:33+00:00
489,851,46,4,1621.55,2024-12-05 03:26:43+00:00
490,1751,14,5,650.36,2024-11-06 01:09:25+00:00
491,1120,50,1,865.19,2025-12-17 06:07:25+00:00
492,764,50,2,1109.01,2025-02-08 23:39:50+00:00
493,245,49,8,300.44,2025-01-10 21:44:10+00:00
494,1539,24,10,980.32,2025-06-18 12:00:42+00:00
495,182,7,9,1933.18,2025-03-03 00:08:55+00:00
496,1992,20,4,1753.48,2025-04-14 14:39:24+00:00
497,1102,48,9,1926.32,2024-06-01 19:18:37+00:00
498,1218,42,7,1886.16,2025-08-07 05:27:44+00:00
499,1288,17,7,1089.89,2025-06-19 22:52:15+00:00
500,520,50,8,327.94,2025-03-30 08:23:41+00:00
501,115,20,3,404.67,2025-08-30 19:46:41+00:00
502,223,14,10,1168.71,2024-10-13 15:40:19+00:00
503,1157,41,7,1867.1,2024-09-23 12:20:36+00:00
504,1722,6,8,957.23,2024-10-11 02:13:53+00:00
505,185,39,1,1490.66,2025-10-20 20:42:49+00:00
506,1359,22,8,145.35,2025-12-01 07:40:06+00:00
507,422,17,9,1469.11,2025-12-04 13:30:06+00:00
508,189,29,10,1913.97,2025-01-28 05:08:32+00:00
509,111,5,2,632.99,2024-11-08 11:21:18+00:00
510,1925,32,5,1778.51,2025-06-19 23:36:54+00:00
511,953,3,7,1234.87,2025-11-10 00:27:03+00:00
512,1846,2,5,1885.39,2024-02-14 10:08:55+00:00
513,268,13,5,1199.64,2024-11-03 11:26:05+00:00
514,296,3,9,837.51,2024-01-19 23:00:11+00:00
515,999,13,4,283.87,2024-04-11 15:53:50+00:00
516,159,35,5,1137.56,2025-03-27 23:55:47+00:00
517,832,5,5,1206.47,2025-07-28 18:36:15+00:00
518,1442,38,1,383.7,2024-06-09 23:21:29+00:00
519,896,35,1,1541.73,2025-10-03 11:40:45+00:00
520,1675,31,6,933.28,2025-04-08 05:46:44+00:00
521,1799,35,4,1463.23,2024-12-22 19:42:12+00:00
522,1035,17,2,435.18,2025-06-19 08:08:50+00:00
523,1331,45,1,677.09,2025-06-19 06:25:43+00:00
524,1672,23,6,1289.1,2024-02-13 08:21:39+00:00
525,1860,40,3,1970.86,2024-01-27 11:30:59+00:00
526,919,7,3,244.2,2024-04-30 06:01:03+00:00
527,705,38,5,1259.01,2025-09-14 12:27:21+00:00
528,1248,30,7,355.48,2024-01-11 08:46:36+00:00
529,1475,50,5,157.02,2025-05-06 05:22:49+00:00
530,1762,32,4,880.86,2025-01-08 01:18:28+00:00
531,1294,31,10,1848.15,2025-07-10 02:10:27+00:00
532,980,36,6,1675.06,2026-01-02 06:18:33+00:00
533,991,40,1,701.77,2025-09-21 11:32:41+00:00
534,1710,19,6,1612.48,2024-04-19 10:41:19+00:00
535,237,44,10,86.33,2025-08-18 03:40:00+00:00
536,136,42,7,1036.07,2025-05-06 11:26:47+00:00
537,1402,1,2,605.02,2025-05-22 00:01:15+00:00
538,48,27,7,211.66,2025-09-05 06:30:47+00:00
539,40,6,10,1979.37,2024-01-27 06:00:42+00:00
540,330,2,2,1133.59,2024-06-20 21:42:14+00:00
541,266,4,7,1981.52,2025-09-02 10:11:25+00:00
542,1734,24,5,217.0,2025-11-30 20:38:13+00:00
543,299,39,5,1072.86,2025-11-28 01:25:39+00:00
544,1207,39,1,357.55,2024-10-08 21:00:13+00:00
545,963,34,4,379.37,2025-04-09 21:47:29+00:00
546,297,18,2,1073.75,2024-11-18 11:18:29+00:00
547,1807,36,3,1787.82,2024-01-18 18:40:40+00:00
548,1257,42,8,1807.74,2024-02-17 02:48:38+00:00
549,531,24,6,765.55,2025-03-29 18:40:07+00:00
550,1533,18,6,1916.11,2025-09-30 03:15:44+00:00
551,1527,5,10,1991.3,2025-01-14 04:26:32+00:00
552,635,35,5,289.31,2024-10-21 07:55:27+00:00
553,379,21,8,1064.09,2025-12-18 09:08:45+00:00
554,1170,7,7,1237.16,2024-10-10 08:30:23+00:00
555,510,5,2,278.21,2024-07-06 14:26:21+00:00
556,1701,34,2,810.55,2024-04-22 09:54:43+00:00
557,282,42,9,818.04,2025-01-23 03:21:11+00:00
558,507,40,6,492.96,2025-06-27 21:53:47+00:00
559,177,2,6,1326.74,2024-05-11 12:17:04+00:00
560,288,6,7,766.14,2025-02-22 01:49:47+00:00
561,1001,37,1,1000.52,2025-11-22 18:44:09+00:00
562,1700,8,10,1132.07,2025-05-20 07:54:28+00:00
563,1631,2,6,1076.35,2024-02-29 14:15:00+00:00
564,1473,22,2,1654.1,2024-02-15 22:56:23+00:00
565,1529,39,9,1948.5,2025-11-15 07:50:05+00:00
566,502,17,1,1197.47,2024-05-27 12:56:21+00:00
567,1906,18,5,910.77,2024-10-19 04:06:38+00:00
568,217,45,9,520.62,2024-09-02 03:54:02+00:00
569,1557,16,10,631.28,2024-03-24 20:20:57+00:00
570,1449,7,7,1268.94,2024-06-02 18:46:08+00:00
571,1368,38,6,899.33,2024-07-01 14:39:55+00:00
572,1633,2,6,1071.55,2024-09-01 06:00:43+00:00
573,1231,30,3,1962.19,2025-06-01 21:10:13+00:00
574,159,3,9,73.87,2024-11-10 01:42:01+00:00
575,1769,47,8,598.59,2024-02-25 15:22:33+00:00
576,1037,50,5,1988.81,2025-09-05 14:07:57+00:00
577,1768,40,8,57.86,2024-10-26 08:20:27+00:00
578,967,19,5,1393.79,2024-09-03 15:54:23+00:00
579,1344,10,9,30.6,2024-06-22 13:22:23+00:00
580,1530,35,4,390.89,2024-03-04 01:12:56+00:00
581,778,12,8,1052.74,2024-03-28 14:34:57+00:00
582,196,33,3,64.12,2024-02-24 03:53:09+00:00
583,1649,8,1,1168.73,2025-03-31 17:40:49+00:00
584,1967,39,5,387.55,2025-11-04 01:42:32+00:00
585,1422,2,8,1970.18,2024-01-24 14:25:15+00:00
586,1755,30,5,907.19,2024-11-28 23:54:26+00:00
587,1268,23,8,1658.75,2025-09-03 09:21:21+00:00
588,1653,8,10,1763.09,2024-06-30 21:55:57+00:00
589,1030,14,3,1968.56,2024-09-11 22:41:15+00:00
590,518,37,6,911.89,2024-03-14 20:26:33+00:00
591,1146,26,10,89.21,2024-01-11 13:32:39+00:00
592,1932,23,5,611.15,2025-02-01 11:50:35+00:00
593,1109,31,10,545.8,2024-04-12 11:36:17+00:00
594,966,9,5,1046.9,2024-01-11 14:25:54+00:00
595,1412,20,5,154.95,2024-11-13 03:00:56+00:00
596,1958,19,8,90.21,2025-07-24 04:31:04+00:00
597,662,30,5,1359.97,2025-05-20 14:27:51+00:00
598,1235,17,6,1369.63,2025-12-24 22:39:52+00:00
599,985,41,8,1790.91,2025-01-11 02:10:31+00:00
600,724,5,1,1295.67,2024-05-11 09:06:12+00:00
601,1903,44,7,807.03,2024-11-23 17:50:02+00:00
602,465,9,6,544.71,2024-01-22 17:25:35+00:00
603,1949,45,8,1671.99,2025-01-08 11:58:55+00:00
604,329,22,1,1235.41,2024-02-27 23:07:43+00:00
605,1752,13,10,1466.57,2024-10-27 21:37:34+00:00
606,1662,9,7,90.46,2024-08-08 00:14:06+00:00
607,136,4,10,1579.74,2024-02-25 18:13:42+00:00
608,1516,14,9,1106.95,2024-02-15 17:17:45+00:00
609,1978,43,3,1741.46,2025-01-24 20:16:09+00:00
610,1818,17,4,1946.55,2024-01-14 17:36:13+00:00
611,524,6,4,1595.92,2025-06-12 17:51:34+00:00
612,1996,40,3,1129.2,2025-12-14 12:56:37+00:00
613,510,24,7,1153.06,2025-12-26 13:32:31+00:00
614,378,7,9,894.16,2024-08-22 23:04:34+00:00
615,1519,11,9,243.04,2024-11-10 15:01:37+00:00
616,1558,12,8,1716.41,2025-05-26 20:08:57+00:00
617,1470,13,10,254.47,2025-02-09 12:18:43+00:00
618,1217,6,7,869.49,2025-06-02 01:28:50+00:00
619,418,36,10,646.16,2025-02-25 06:30:07+00:00
620,313,19,5,412.88,2025-05-21 16:47:18+00:00
621,1983,25,3,1826.6,2024-06-14 19:58:59+00:00
622,21,24,2,120.58,2024-12-04 13:48:04+00:00
623,871,25,10,874.29,2025-04-30 16:46:52+00:00
624,538,45,2,149.45,2024-12-27 15:50:42+00:00
625,1749,18,2,597.88,2025-02-28 22:43:48+00:00
626,47,48,7,442.7,2025-03-16 09:13:33+00:00
627,517,7,8,811.75,2025-09-13 16:59:46+00:00
628,573,47,8,1772.25,2025-12-03 21:46:33+00:00
629,1252,26,3,154.59,2025-12-15 23:31:10+00:00
630,1185,25,8,651.04,2025-10-15 16:24:47+00:00
631,1939,8,1,918.18,2025-04-20 00:52:24+00:00
632,1685,20,4,1110.7,2024-12-25 01:01:26+00:00
633,1298,16,8,1005.84,2024-11-09 19:35:33+00:00
634,772,28,8,962.27,2025-03-01 14:18:42+00:00
635,307,28,10,1689.08,2024-06-26 15:42:13+00:00
636,1941,33,10,958.78,2025-10-20 19:44:19+00:00
637,1734,14,7,1150.19,2024-01-13 02:19:57+00:00
638,1311,36,1,64.59,2025-02-24 23:41:58+00:00
639,105,14,1,1999.25,2025-09-09 14:18:18+00:00
640,1441,9,1,883.17,2025-06-15 16:44:00+00:00
641,347,34,5,1747.98,2024-01-23 18:24:45+00:00
642,1035,19,10,324.58,2025-09-20 19:29:55+00:00
643,776,44,5,645.33,2025-07-06 06:01:03+00:00
644,1984,42,9,148.21,2025-03-11 13:25:23+00:00
645,60,21,7,1148.27,2024-12-28 13:13:47+00:00
646,1615,36,6,849.37,2025-08-07 15:25:26+00:00
647,1809,6,6,605.68,2024-06-09 22:59:14+00:00
648,387,26,5,359.6,2024-05-18 09:37:48+00:00
649,1329,24,2,906.67,2024-07-27 04:01:41+00:00
650,1092,2,3,580.56,2024-07-08 16:19:26+00:00
651,1950,43,2,1061.46,2024-09-21 16:58:46+00:00
652,580,2,8,667.54,2025-02-17 16:39:39+00:00
653,1696,16,8,87.72,2025-04-26 17:57:51+00:00
654,633,26,7,352.5,2025-08-13 10:40:14+00:00
655,1222,12,9,1930.65,2024-03-17 12:56:13+00:00
656,79,1,5,1384.99,2026-01-01 11:58:20+00:00
657,1189,20,4,1660.78,2025-10-29 21:14:11+00:00
658,1390,27,4,485.07,2024-08-10 02:51:58+00:00
659,672,8,7,1006.16,2024-08-01 08:30:35+00:00
660,196,30,5,412.52,2024-11-14 21:56:16+00:00
661,1255,13,3,1557.5,2025-04-08 15:14:01+00:00
662,1709,46,1,870.36,2025-04-27 01:47:53+00:00
663,1582,31,4,1435.35,2024-10-20 09:59:07+00:00
664,974,38,6,1127.48,2025-06-17 16:29:30+00:00
665,57,8,3,1546.58,2025-09-16 22:15:39+00:00
666,139,23,8,327.81,2024-02-17 08:48:30+00:00
667,845,8,10,114.92,2024-10-03 11:58:29+00:00
668,1576,28,4,82.18,2025-07-18 17:59:28+00:00
669,148,24,5,53.85,2024-04-09 03:57:00+00:00
670,1103,4,6,1838.53,2024-05-29 02:10:40+00:00
671,560,48,8,1809.97,2025-08-26 01:51:26+00:00
672,156,3,7,1047.33,2024-11-02 21:06:20+00:00
673,12,46,5,234.64,2024-12-29 23:21:22+00:00
674,20,5,7,1849.29,2024-02-25 23:22:12+00:00
675,1104,39,1,1142.44,2024-10-31 22:15:08+00:00
676,1481,22,5,1233.99,2024-06-11 13:34:20+00:00
677,1013,32,6,1194.24,2024-07-13 17:20:49+00:00
678,2000,26,9,1639.58,2025-08-21 21:59:50+00:00
679,1707,40,6,1351.17,2024-07-10 12:04:30+00:00
680,699,36,8,1486.2,2024-11-22 21:00:12+00:00
681,910,34,5,313.94,2025-03-28 23:14:40+00:00
682,1697,49,10,409.55,2025-03-17 04:20:55+00:00
683,455,10,3,679.38,2024-06-26 12:25:33+00:00
684,456,13,9,600.73,2024-05-20 22:33:29+00:00
685,1937,46,5,1416.38,2025-04-05 03:20:42+00:00
686,1031,21,1,1903.92,2025-12-20 05:25:36+00:00
687,30,8,10,1067.3,2025-10-02 16:41:45+00:00
688,478,1,8,126.45,2024-12-23 16:02:52+00:00
689,1995,33,7,1980.28,2025-07-20 09:57:50+00:00
690,1701,47,4,407.24,2024-07-02 01:06:12+00:00
691,135,43,10,1563.94,2025-04-13 07:44:22+00:00
692,703,45,2,1830.88,2025-01-10 00:46:40+00:00
693,1870,8,3,143.25,2025-11-21 09:04:38+00:00
694,625,42,6,1473.05,2024-12-02 20:10:12+00:00
695,897,13,4,1988.25,2025-05-25 11:06:12+00:00
696,354,7,9,164.71,2025-04-29 04:52:13+00:00
697,1223,1,7,1570.5,2024-09-27 15:20:18+00:00
698,1799,38,10,1872.6,2025-11-11 09:10:53+00:00
699,185,6,4,1157.35,2024-05-12 14:34:09+00:00
700,1457,41,9,1714.13,2024-01-25 14:36:34+00:00
701,946,14,1,593.72,2025-04-01 22:14:57+00:00
702,475,46,6,213.06,2024-10-27 22:59:58+00:00
703,1142,17,5,1959.56,2024-09-14 11:43:02+00:00
704,1316,25,6,362.63,2024-03-31 05:58:18+00:00
705,912,12,8,1967.81,2024-01-22 23:43:58+00:00
706,578,32,6,1956.33,2025-12-28 19:04:05+00:00
707,670,6,1,747.83,2025-05-13 18:39:02+00:00
708,1997,16,1,1191.48,2024-06-11 17:54:17+00:00
709,218,22,3,572.63,2025-03-17 21:28:57+00:00
710,1314,11,4,1566.0,2025-01-06 15:20:03+00:00
711,1476,39,4,89.58,2024-11-14 05:34:05+00:00
712,476,39,3,151.64,2025-03-17 13:46:22+00:00
713,1219,13,6,1185.76,2024-04-09 03:45:50+00:00
714,447,12,4,1407.56,2025-07-16 09:13:23+00:00
715,871,1,7,1358.3,2024-04-17 16:38:28+00:00
716,32,33,10,1609.66,2025-07-04 17:33:29+00:00
717,94,7,1,1847.97,2024-03-06 18:45:45+00:00
718,317,42,2,1702.41,2024-01-13 01:47:52+00:00
719,718,35,8,1688.54,2024-12-20 08:47:31+00:00
720,1878,38,2,98.79,2024-02-22 01:15:17+00:00
721,250,48,7,1386.74,2024-12-24 01:27:09+00:00
722,1656,31,8,1183.1,2025-04-04 21:09:55+00:00
723,949,4,2,843.68,2025-03-15 09:37:01+00:00
724,979,17,2,1228.55,2025-07-18 08:08:15+00:00
725,823,6,7,1748.07,2024-04-05 01:52:43+00:00
726,1088,35,1,1959.45,2025-11-29 20:15:30+00:00
727,1557,43,5,419.11,2024-01-20 20:57:37+00:00
728,1364,27,7,1903.06,2025-12-18 08:20:30+00:00
729,1547,42,8,1165.85,2024-08-31 19:59:41+00:00
730,1034,17,9,1012.19,2024-12-01 01:00:57+00:00
731,793,30,8,1017.1,2024-03-03 17:41:54+00:00
732,171,32,1,1575.4,2024-03-24 12:20:44+00:00
733,1923,36,3,1894.0,2024-11-04 14:40:08+00:00
734,844,18,2,1654.12,2025-12-29 20:26:15+00:00
735,982,38,8,1027.4,2025-08-10 20:55:49+00:00
736,978,42,1,1135.63,2025-09-04 04:37:53+00:00
737,1387,16,8,1248.33,2024-04-23 07:56:43+00:00
738,107,16,5,1087.49,2024-04-09 03:39:11+00:00
739,1879,39,3,601.08,2025-03-03 08:45:46+00:00
740,926,49,6,1245.46,2025-07-05 06:49:39+00:00
741,1523,9,1,1443.9,2025-04-01 07:01:49+00:00
742,1023,32,8,1338.38,2024-05-28 16:49:02+00:00
743,33,15,3,542.52,2024-07-21 10:01:01+00:00
744,1373,21,10,227.42,2024-03-25 05:42:06+00:00
745,1084,5,1,1339.94,2024-12-11 04:34:26+00:00
746,1372,42,5,918.6,2025-12-29 05:35:51+00:00
747,1500,17,10,82.07,2024-01-21 16:42:09+00:00
748,1987,3,3,224.66,2025-04-02 08:39:08+00:00
749,325,34,7,1261.25,2025-09-02 07:57:06+00:00
750,1025,46,5,436.55,2025-02-03 00:41:19+00:00
751,1829,3,10,991.24,2025-05-22 04:01:24+00:00
752,811,34,7,1795.71,2025-03-26 10:14:12+00:00
753,1561,17,3,1783.23,2025-11-05 07:17:08+00:00
754,1504,40,4,984.9,2024-06-13 05:18:46+00:00
755,1606,25,7,790.52,2025-11-28 20:06:40+00:00
756,737,9,1,1243.15,2024-09-06 21:53:39+00:00
757,1849,2,8,1057.0,2024-12-04 11:17:40+00:00
758,513,7,8,520.66,2025-05-31 08:01:25+00:00
759,478,27,10,35.75,2024-09-04 09:15:07+00:00
760,394,24,9,31.9,2025-06-20 22:26:39+00:00
761,1831,14,4,1259.43,2024-09-01 06:09:16+00:00
762,1322,22,4,573.14,2025-08-18 16:52:07+00:00
763,80,50,9,418.98,2025-08-26 22:30:51+00:00
764,869,44,5,1371.61,2025-08-08 02:49:23+00:00
765,606,16,8,224.43,2024-10-17 13:18:49+00:00
766,408,2,1,1351.76,2024-07-08 02:26:16+00:00
767,901,12,6,1512.88,2025-03-08 00:13:09+00:00
768,1677,20,1,739.63,2024-12-09 22:46:05+00:00
769,730,19,1,1148.16,2025-11-22 03:40:40+00:00
770,1967,8,5,1615.33,2025-02-21 04:39:57+00:00
771,1170,27,8,46.7,2025-11-21 13:42:51+00:00
772,1765,46,6,185.43,2025-04-15 08:12:51+00:00
773,1349,47,2,1757.88,2024-02-10 18:11:45+00:00
774,1888,31,4,1249.03,2025-08-20 09:32:17+00:00
775,337,21,6,74.61,2024-02-12 15:15:32+00:00
776,86,4,2,1863.7,2024-09-13 22:54:48+00:00
777,1509,12,9,838.41,2024-03-31 21:06:21+00:00
778,1356,37,6,1968.63,2025-12-29 02:55:09+00:00
779,1543,41,1,880.87,2024-11-05 18:20:32+00:00
780,1486,44,5,745.8,2025-09-04 04:41:48+00:00
781,1342,25,10,1884.43,2024-06-13 15:03:02+00:00
782,344,29,4,36.59,2025-06-10 12:19:47+00:00
783,597,14,8,739.3,2025-05-06 05:56:11+00:00
784,1122,29,10,372.86,2025-05-11 07:16:02+00:00
785,475,5,3,1586.62,2024-05-13 00:12:11+00:00
786,507,42,5,1314.44,2024-06-25 16:25:20+00:00
787,1683,10,6,1895.0,2024-07-26 00:42:41+00:00
788,985,40,5,1898.59,2024-02-14 18:54:32+00:00
789,870,33,8,240.12,2024-03-18 23:16:14+00:00
790,405,6,9,1866.58,2024-01-19 00:24:18+00:00
791,1229,36,3,1718.93,2025-03-19 06:10:39+00:00
792,1329,49,7,353.76,2024-06-16 10:41:12+00:00
793,760,32,7,937.49,2024-02-10 12:40:06+00:00
794,254,1,5,186.96,2024-09-11 22:33:39+00:00
795,1109,5,9,1057.14,2025-04-10 02:41:56+00:00
796,609,19,5,1571.88,2025-08-28 01:53:02+00:00
797,1996,42,2,137.26,2024-10-13 10:48:46+00:00
798,1250,37,5,1683.05,2025-02-09 04:13:44+00:00
799,1766,35,9,1328.63,2024-03-09 12:43:20+00:00
800,429,45,7,1431.84,2024-11-16 14:18:22+00:00
801,117,50,5,1009.73,2025-02-23 16:21:38+00:00
802,1386,3,6,557.43,2024-11-05 03:59:45+00:00
803,1839,34,7,1319.7,2025-03-19 18:33:30+00:00
804,345,24,7,1144.84,2024-06-19 23:27:10+00:00
805,1408,29,10,1051.17,2025-08-14 20:47:35+00:00
806,1935,45,8,1417.07,2025-11-20 08:41:13+00:00
807,522,10,8,1785.65,2024-04-23 22:37:02+00:00
808,1632,42,2,1049.93,2024-04-06 10:10:08+00:00
809,407,3,6,1679.32,2024-05-25 07:43:33+00:00
810,728,3,6,151.35,2024-01-26 22:44:11+00:00
811,1776,38,6,930.26,2024-03-12 00:44:33+00:00
812,1054,16,5,518.5,2024-01-15 22:27:47+00:00
813,183,14,4,1285.13,2024-01-23 10:17:23+00:00
814,1412,14,7,588.65,2024-07-03 23:09:07+00:00
815,516,33,1,1499.56,2025-06-06 20:48:11+00:00
816,579,26,8,618.79,2024-07-14 14:13:03+00:00
817,777,44,5,1522.26,2025-12-23 08:52:31+00:00
818,451,46,1,584.16,2024-06-04 23:38:04+00:00
819,272,5,7,1016.78,2025-09-09 09:34:29+00:00
820,1265,13,8,457.72,2025-06-09 09:45:37+00:00
821,64,7,4,585.15,2025-05-27 19:54:11+00:00
822,762,10,7,1175.75,2024-06-08 23:43:14+00:00
823,1644,23,7,694.38,2024-05-15 16:40:51+00:00
824,1493,43,3,1396.56,2024-04-03 19:49:10+00:00
825,1052,50,4,1343.76,2024-11-11 13:49:48+00:00
826,1796,40,6,1579.11,2024-11-27 01:21:56+00:00
827,404,8,5,648.6,2025-06-29 17:29:44+00:00
828,1771,19,3,148.56,2024-06-30 15:23:28+00:00
829,1956,8,8,558.35,2024-06-19 08:51:06+00:00
830,613,44,3,1379.4,2025-05-27 20:54:18+00:00
831,687,40,9,305.46,2025-10-11 00:53:26+00:00
832,673,45,5,1677.01,2025-07-21 03:57:59+00:00
833,1528,17,4,665.95,2024-08-11 01:00:43+00:00
834,646,10,5,642.74,2025-06-16 06:13:16+00:00
835,717,47,4,289.77,2024-05-25 05:10:21+00:00
836,1114,26,1,1915.93,2024-01-30 12:32:17+00:00
837,491,25,6,1548.77,2024-06-14 13:27:55+00:00
838,1596,23,9,1643.86,2025-02-13 04:08:41+00:00
839,90,7,4,542.92,2025-07-23 19:54:46+00:00
840,671,30,8,287.66,2024-05-07 04:01:27+00:00
841,340,37,9,1889.94,2024-07-07 20:36:37+00:00
842,340,10,3,1171.31,2025-06-06 12:16:48+00:00
843,988,48,9,1850.07,2025-01-07 00:33:50+00:00
844,906,6,8,1039.03,2024-12-27 19:33:53+00:00
845,1424,21,9,1056.49,2025-01-28 05:09:49+00:00
846,1694,22,7,1595.44,2024-01-27 03:25:02+00:00
847,1972,25,4,893.49,2025-05-06 05:40:15+00:00
848,1881,2,10,196.42,2026-01-05 04:02:05+00:00
849,381,5,3,1343.13,2025-02-05 18:04:39+00:00
850,877,43,3,883.46,2025-04-21 05:51:40+00:00
851,471,25,1,1550.64,2024-11-13 00:53:01+00:00
852,466,31,4,940.12,2025-09-12 15:20:04+00:00
853,877,33,9,1653.32,2024-03-25 15:48:59+00:00
854,571,5,7,455.01,2025-11-18 14:17:15+00:00
855,306,38,10,1955.01,2025-02-09 06:30:02+00:00
856,1212,20,6,230.51,2024-11-21 13:12:04+00:00
857,1909,8,2,1354.39,2024-09-25 23:58:30+00:00
858,1161,17,4,1537.38,2025-08-04 17:05:08+00:00
859,782,39,6,929.62,2025-04-15 00:50:40+00:00
860,675,24,7,194.06,2024-08-31 22:43:39+00:00
861,120,42,9,765.27,2025-08-15 00:48:29+00:00
862,1160,6,6,1065.55,2025-12-14 21:55:35+00:00
863,1482,40,4,1908.89,2024-09-26 14:05:21+00:00
864,1311,28,9,1582.93,2025-08-01 22:12:46+00:00
865,390,39,5,1268.73,2025-05-12 12:03:26+00:00
866,1959,6,9,629.4,2024-12-10 15:25:05+00:00
867,1770,29,1,1119.66,2026-01-08 09:33:31+00:00
868,1188,5,2,1380.61,2025-02-14 08:55:52+00:00
869,1438,14,10,230.72,2025-04-28 18:34:56+00:00
870,1627,40,10,1201.3,2024-08-13 17:42:04+00:00
871,696,32,8,1465.18,2025-07-31 16:36:12+00:00
872,1195,43,2,511.0,2025-04-03 07:29:23+00:00
873,1919,38,6,1751.49,2025-12-11 17:04:01+00:00
874,1640,15,10,95.18,2025-09-10 23:21:38+00:00
875,438,29,1,1238.58,2025-08-19 23:33:43+00:00
876,716,45,4,1989.4,2024-11-28 02:23:32+00:00
877,1850,35,5,1376.89,2024-02-21 20:49:20+00:00
878,502,40,5,220.3,2025-06-20 13:39:47+00:00
879,898,31,7,1688.02,2024-06-01 20:04:31+00:00
880,1895,4,3,475.81,2024-03-22 09:41:58+00:00
881,504,4,2,1209.03,2025-05-21 19:34:21+00:00
882,1764,11,7,1172.64,2025-02-12 18:53:58+00:00
883,1426,13,3,1307.49,2024-12-29 01:29:30+00:00
884,1227,25,2,727.05,2025-03-05 13:51:53+00:00
885,454,29,7,1920.75,2025-08-26 12:55:13+00:00
886,933,15,8,1939.63,2024-03-20 00:45:15+00:00
887,1121,7,8,1386.49,2025-01-31 02:39:59+00:00
888,680,34,8,1621.47,2025-06-24 02:56:26+00:00
889,1190,38,8,1404.79,2024-10-22 03:16:04+00:00
890,622,21,2,1442.97,2025-01-28 03:25:43+00:00
891,1487,27,5,986.43,2025-04-30 05:03:46+00:00
892,98,26,9,970.09,2025-12-27 01:39:47+00:00
893,1584,31,7,952.36,2024-03-21 17:31:38+00:00
894,531,32,10,1649.08,2025-09-11 22:28:17+00:00
895,829,40,9,303.83,2025-06-09 00:37:32+00:00
896,1640,32,7,534.8,2025-04-27 18:57:50+00:00
897,125,22,8,337.54,2025-08-04 21:23:43+00:00
898,1269,22,8,177.66,2025-04-11 10:53:04+00:00
899,1350,26,3,1376.19,2024-05-05 01:25:55+00:00
900,35,42,10,323.87,2024-08-03 19:01:02+00:00
901,576,30,2,23.04,2024-01-15 11:23:40+00:00
902,663,3,6,778.39,2024-05-01 04:50:16+00:00
903,343,45,8,501.52,2024-07-14 02:11:20+00:00
904,345,32,9,1252.93,2024-06-11 03:10:57+00:00
905,1949,46,1,400.28,2024-03-20 06:50:46+00:00
906,1277,48,6,541.19,2024-07-22 23:42:46+00:00
907,569,41,5,991.88,2024-08-30 07:21:02+00:00
908,1686,26,10,1265.95,2025-07-21 04:25:58+00:00
909,132,50,3,1423.69,2025-11-27 06:54:36+00:00
910,224,49,2,176.27,2024-09-03 07:31:54+00:00
911,975,39,4,1173.31,2024-10-07 16:50:35+00:00
912,1522,42,8,715.43,2025-04-12 01:42:35+00:00
913,697,21,5,1469.59,2025-09-09 02:43:20+00:00
914,598,4,7,1331.45,2026-01-02 05:21:52+00:00
915,1047,31,7,507.99,2024-12-17 07:25:00+00:00
916,252,10,1,869.18,2024-08-13 00:02:02+00:00
917,1992,22,10,1792.14,2025-11-23 22:15:39+00:00
918,1226,23,10,1912.23,2024-07-30 09:23:55+00:00
919,1120,10,8,1510.72,2024-01-14 10:58:52+00:00
920,240,7,7,1722.39,2025-10-09 18:26:30+00:00
921,370,50,3,1472.3,2024-04-07 15:56:45+00:00
922,1692,20,5,728.05,2025-01-04 22:44:17+00:00
923,1029,15,5,420.88,2024-08-05 10:25:16+00:00
924,1612,44,1,961.06,2025-12-31 12:26:00+00:00
925,405,49,8,494.05,2025-06-03 21:30:01+00:00
926,211,34,7,446.34,2024-04-10 03:53:10+00:00
927,1621,45,10,1228.82,2024-11-30 22:32:18+00:00
928,398,20,1,1063.7,2024-09-07 10:53:02+00:00
929,1934,16,5,714.57,2025-05-01 05:10:27+00:00
