review_score_id,review_id,review_category_id,score,created_at
538,1477,639,2,2025-04-02 10:40:38+00:00
539,721,1077,5,2025-02-26 16:37:47+00:00
540,1686,1127,1,2024-08-15 21:50:51+00:00
541,1580,532,1,2024-09-06 10:18:10+00:00
542,682,618,3,2024-04-21 15:11:28+00:00
543,1009,876,1,2024-11-14 06:00:18+00:00
544,256,1825,3,2024-09-23 13:28:26+00:00
545,1782,1159,4,2025-08-31 21:19:15+00:00
546,1578,1193,3,2025-12-22 16:34:43+00:00
547,651,1622,4,2025-05-21 23:55:48+00:00
548,530,830,5,2024-06-02 03:33:32+00:00
549,360,318,4,2024-02-22 14:44:08+00:00
550,1817,1265,2,2025-08-28 04:59:16+00:00
551,767,919,3,2025-07-15 16:01:42+00:00
552,1202,8,1,2024-08-08 08:55:34+00:00
553,1935,1206,1,2024-12-05 19:51:51+00:00
554,1629,1180,5,2025-07-19 09:52:38+00:00
555,704,951,3,2024-05-31 00:23:28+00:00
556,1105,1272,5,2024-06-13 07:30:41+00:00
557,1956,284,5,2025-03-18 21:22:25+00:00
558,1928,988,4,2024-09-24 18:49:48+00:00
559,703,1484,2,2025-06-04 16:48:39+00:00
560,478,501,5,2024-04-11 23:21:26+00:00
561,558,1505,3,2025-07-13 10:17:22+00:00
562,393,960,5,2025-10-30 05:15:09+00:00
563,1222,223,4,2025-06-29 08:59:31+00:00
564,379,153,5,2025-04-26 23:46:37+00:00
565,40,1624,3,2024-02-12 23:29:37+00:00
566,514,652,2,2024-11-24 10:51:42+00:00
567,1466,1872,2,2024-09-21 00:09:24+00:00
568,161,1385,2,2024-11-23 05:15:26+00:00
569,1098,1514,3,2025-11-23 01:12:03+00:00
570,1221,869,4,2024-09-12 07:39:47+00:00
571,215,1123,2,2024-10-09 13:54:46+00:00
572,840,1839,1,2025-10-14 04:29:15+00:00
573,955,1591,4,2025-11-27 22:52:39+00:00
574,540,322,5,2025-10-17 06:59:42+00:00
575,1608,870,2,2024-08-13 10:15:21+00:00
576,570,545,2,2024-08-17 02:27:19+00:00
577,976,878,3,2025-09-03 17:01:24+00:00
578,1208,879,3,2024-11-10 01:53:40+00:00
579,449,1596,3,2024-04-24 01:58:06+00:00
580,696,1969,5,2025-04-27 19:56:04+00:00
581,1134,249,5,2024-12-12 15:22:42+00:00
582,1645,1359,5,2025-05-01 00:25:04+00:00
583,718,518,2,2025-12-22 13:38:46+00:00
584,1326,236,4,2024-04-02 03:06:23+00:00
585,1365,856,2,2025-02-10 06:30:33+00:00
586,370,93,5,2026-01-09 05:24:46+00:00
587,1104,1343,3,2024-11-01 04:08:25+00:00
588,1256,283,1,2024-01-11 01:13:31+00:00
589,1219,443,4,2024-02-13 13:39:30+00:00
590,263,16,3,2024-07-25 09:56:51+00:00
591,556,1839,2,2025-06-30 22:45:04+00:00
592,503,1352,3,2025-01-06 07:48:24+00:00
593,1897,937,4,2024-05-15 09:41:22+00:00
594,1147,1717,4,2024-08-19 05:07:14+00:00
595,1273,587,5,2024-07-31 18:43:31+00:00
596,1203,517,3,2026-01-02 01:57:20+00:00
597,977,1290,2,2024-01-22 03:41:08+00:00
598,1272,1935,5,2025-03-23 07:48:43+00:00
599,196,1587,4,2025-03-03 04:03:32+00:00
600,1196,1778,3,2025-12-04 00:48:23+00:00
601,1698,239,2,2025-10-11 10:31:21+00:00
602,434,1395,1,2025-09-22 15:01:38+00:00
603,1265,1664,5,2024-03-22 06:16:54+00:00
604,164,1885,5,2024-02-28 10:12:59+00:00
605,635,375,1,2025-03-04 20:47:52+00:00
606,1829,1980,2,2025-11-26 19:48:07+00:00
607,1388,804,1,2025-12-25 05:11:40+00:00
608,612,1572,1,2024-03-23 23:12:06+00:00
609,1750,461,5,2025-12-04 22:08:19+00:00
610,951,1977,5,2024-06-06 02:59:57+00:00
611,1091,1954,4,2025-11-02 03:39:19+00:00
612,65,336,4,2025-12-16 01:54:13+00:00
613,1896,169,3,2025-09-21 18:20:22+00:00
614,1633,486,3,2024-03-19 11:32:50+00:00
615,349,637,3,2025-02-21 10:16:30+00:00
616,807,1065,5,2024-05-14 16:02:52+00:00
617,1815,935,2,2025-05-30 05:59:25+00:00
618,1049,1001,4,2025-08-13 18:07:11+00:00
619,521,1342,5,2025-04-29 20:01:59+00:00
620,840,383,1,2025-02-08 10:41:07+00:00
621,1401,1632,5,2025-07-16 07:19:33+00:00
622,584,1242,2,2025-02-07 16:59:15+00:00
623,1315,1300,3,2024-12-14 03:57:11+00:00
624,1435,1481,5,2024-04-27 02:24:11+00:00
625,407,1351,1,2025-05-11 20:56:37+00:00
626,1327,1190,5,2025-11-18 20:13:54+00:00
627,538,1782,4,2025-08-14 00:05:54+00:00
628,364,488,2,2025-04-24 08:51:25+00:00
629,516,525,3,2024-07-04 19:50:18+00:00
630,125,1716,5,2025-02-04 23:21:44+00:00
631,326,890,5,2025-07-06 10:58:50+00:00
632,1364,1688,5,2025-03-28 12:33:12+00:00
633,1052,1440,5,2025-09-25 22:26:34+00:00
634,348,1598,5,2025-02-24 02:30:36+00:00
635,986,1815,5,2024-04-24 01:13:52+00:00
636,425,184,5,2024-06-09 07:13:49+00:00
637,1757,1358,1,2025-05-25 16:49:03+00:00
638,97,196,3,2025-10-11 22:10:16+00:00
639,1205,1414,5,2024-04-06 12:03:46+00:00
640,919,1911,3,2025-08-16 09:28:46+00:00
641,1983,1834,4,2024-05-08 14:17:54+00:00
642,1229,1159,3,2026-01-08 06:50:10+00:00
643,821,425,2,2024-05-22 11:10:29+00:00
644,4,1814,2,2024-03-13 13:42:34+00:00
645,1907,383,5,2024-05-07 02:41:29+00:00
646,899,602,5,2025-03-27 08:44:14+00:00
647,1437,312,5,2024-08-27 09:04:48+00:00
648,1701,709,3,2025-02-26 06:25:40+00:00
649,1871,815,3,2024-03-07 18:26:55+00:00
650,981,1949,5,2024-06-24 05:49:25+00:00
651,524,1098,1,2025-02-06 17:56:38+00:00
652,1090,1668,2,2025-02-03 22:43:24+00:00
653,1646,450,2,2024-02-14 22:18:32+00:00
654,1881,115,5,2024-03-05 19:19:10+00:00
655,1605,605,5,2025-05-30 06:23:47+00:00
656,1374,1606,4,2024-10-03 05:18:44+00:00
657,1148,1624,1,2024-04-24 14:34:21+00:00
658,1963,1060,4,2024-08-09 06:00:52+00:00
659,344,1542,3,2024-02-12 16:11:49+00:00
660,856,1764,3,2025-03-11 07:10:10+00:00
661,1781,677,2,2025-12-05 03:32:18+00:00
662,1741,1905,5,2025-10-08 08:35:16+00:00
663,1395,169,5,2025-07-26 00:45:48+00:00
664,1703,1429,2,2025-03-04 10:17:34+00:00
665,1674,876,1,2025-09-20 08:30:08+00:00
666,634,1755,1,2024-11-11 06:00:38+00:00
667,1337,1749,3,2025-10-14 16:59:35+00:00
668,704,595,4,2025-07-17 20:53:23+00:00
669,1940,1497,2,2024-08-04 01:47:44+00:00
670,1439,1674,5,2025-11-29 11:33:02+00:00
671,1368,880,5,2025-04-07 19:01:21+00:00
672,543,444,5,2025-03-09 00:42:14+00:00
673,1422,752,5,2024-07-05 11:18:20+00:00
674,236,1541,5,2025-03-01 23:27:28+00:00
675,567,790,5,2024-11-13 01:09:46+00:00
676,914,1047,2,2024-04-05 05:28:06+00:00
677,578,1331,1,2024-07-13 01:27:16+00:00
678,497,1987,5,2025-06-14 21:30:19+00:00
679,1839,317,5,2025-06-26 16:05:38+00:00
680,975,1634,4,2025-12-19 23:38:15+00:00
681,1365,1724,5,2024-03-20 01:07:23+00:00
682,1425,596,2,2025-06-04 06:38:49+00:00
683,1212,1254,1,2024-04-05 16:12:39+00:00
684,631,914,2,2025-03-23 03:25:38+00:00
685,708,622,2,2024-01-28 01:58:00+00:00
686,558,1019,4,2025-06-16 00:47:35+00:00
687,1469,767,3,2025-10-17 00:50:56+00:00
688,1013,1116,3,2024-12-05 00:35:42+00:00
689,347,1971,1,2024-07-13 12:43:30+00:00
690,639,220,4,2025-07-09 02:20:32+00:00
691,761,595,1,2024-02-20 22:00:33+00:00
692,118,1403,4,2024-07-26 00:38:06+00:00
693,106,1025,3,2025-03-26 17:35:13+00:00
694,1510,1525,5,2025-05-09 07:17:29+00:00
695,1052,1991,4,2025-02-26 23:43:20+00:00
696,1699,1068,2,2025-01-27 11:56:42+00:00
697,1407,852,3,2025-10-03 10:14:38+00:00
698,1433,15,2,2025-05-10 03:03:34+00:00
699,720,1316,1,2025-12-03 16:52:55+00:00
700,706,472,3,2025-07-08 12:36:53+00:00
701,989,467,2,2024-02-16 18:33:23+00:00
702,425,423,2,2025-03-03 07:55:40+00:00
703,1938,1540,4,2024-10-18 16:09:01+00:00
704,691,11,5,2024-11-23 07:14:46+00:00
705,148,1996,1,2024-03-14 13:49:50+00:00
706,250,290,5,2025-07-01 23:05:16+00:00
707,1790,1784,4,2024-08-08 12:41:23+00:00
708,1172,1575,3,2024-01-29 00:00:06+00:00
709,39,1337,2,2024-02-26 13:31:31+00:00
710,1286,1623,4,2025-05-13 17:51:56+00:00
711,86,620,2,2025-12-24 21:11:56+00:00
712,1560,170,1,2025-10-20 23:50:24+00:00
713,29,1993,5,2024-12-18 03:24:33+00:00
714,1364,405,1,2024-02-16 22:36:17+00:00
715,585,874,5,2024-12-02 09:19:17+00:00
716,1019,1019,3,2024-11-06 07:09:31+00:00
717,1376,489,4,2024-10-17 20:36:11+00:00
718,747,1887,4,2024-02-24 11:24:31+00:00
719,1053,1337,4,2026-01-04 02:11:55+00:00
720,1838,1762,1,2024-06-19 08:50:08+00:00
721,469,809,5,2025-08-27 17:54:04+00:00
722,1774,1816,1,2024-06-07 00:13:09+00:00
723,1941,110,1,2025-06-21 06:31:53+00:00
724,1524,1179,3,2025-08-18 23:37:13+00:00
725,561,1325,3,2024-04-07 22:16:41+00:00
726,1332,1599,4,2025-10-31 13:13:14+00:00
727,1755,1242,5,2025-04-17 14:46:14+00:00
728,1695,20,4,2025-09-10 17:32:58+00:00
729,1485,1302,3,2024-04-25 10:19:00+00:00
730,1699,27,2,2024-02-15 18:40:33+00:00
731,1441,589,5,2025-11-19 06:19:41+00:00
732,892,1444,5,2025-03-15 18:48:06+00:00
733,404,1519,5,2024-05-06 11:29:43+00:00
734,844,19,2,2025-01-18 06:10:51+00:00
735,1477,664,4,2024-03-07 09:10:00+00:00
736,1342,1583,2,2025-03-06 18:54:55+00:00
737,1731,1424,3,2024-03-22 19:24:05+00:00
738,974,1933,1,2025-12-23 09:38:35+00:00
739,1651,734,2,2025-11-26 03:38:38+00:00
740,1580,395,3,2024-01-29 10:49:03+00:00
741,1786,1390,2,2025-12-11 01:28:11+00:00
742,431,442,3,2024-05-30 12:47:35+00:00
743,147,1781,2,2025-07-07 07:37:01+00:00
744,416,696,3,2025-07-11 23:00:01+00:00
745,1924,1848,3,2024-02-21 17:43:13+00:00
746,148,410,1,2025-07-11 05:27:45+00:00
747,1888,219,2,2024-12-16 00:30:33+00:00
748,665,1304,2,2024-02-13 12:34:03+00:00
749,1496,262,1,2025-04-23 13:32:51+00:00
750,1477,884,2,2025-12-16 01:53:48+00:00
751,951,450,2,2025-02-25 15:12:15+00:00
752,990,838,2,2025-02-25 17:06:43+00:00
753,1576,1950,4,2024-03-15 11:29:43+00:00
754,997,469,1,2025-10-12 08:35:16+00:00
755,1835,1182,2,2025-03-31 13:28:55+00:00
756,1809,1392,2,2024-12-28 21:31:41+00:00
757,1727,662,5,2024-02-04 02:53:57+00:00
758,1964,699,5,2025-05-10 19:15:16+00:00
759,1256,140,5,2024-10-02 23:02:56+00:00
760,1141,1664,4,2024-02-15 01:37:53+00:00
761,1492,1258,4,2025-11-02 17:22:23+00:00
762,1847,544,2,2025-04-18 09:37:28+00:00
763,857,1535,5,2025-09-21 14:44:52+00:00
764,180,1644,3,2024-01-31 19:34:40+00:00
765,1209,635,3,2025-11-12 08:29:41+00:00
766,650,603,5,2025-10-15 05:27:55+00:00
767,697,925,2,2024-07-15 11:48:32+00:00
768,1571,732,4,2026-01-02 22:54:06+00:00
769,1212,940,5,2025-09-05 08:20:06+00:00
770,1998,1713,4,2025-09-21 04:31:10+00:00
771,1241,1294,1,2025-11-05 21:35:28+00:00
772,1325,1125,2,2024-08-07 05:08:37+00:00
773,606,609,1,2024-05-08 22:58:34+00:00
774,770,117,4,2024-03-30 00:09:14+00:00
775,385,1739,3,2024-06-09 22:21:44+00:00
776,1771,1513,1,2025-06-22 09:14:46+00:00
777,1696,199,4,2024-03-24 03:39:58+00:00
778,1577,1926,3,2025-02-06 16:52:36+00:00
779,533,1306,5,2025-11-26 20:10:13+00:00
780,213,893,1,2025-09-14 10:55:08+00:00
781,1320,199,1,2025-11-27 22:25:57+00:00
782,1871,65,3,2024-09-09 18:47:29+00:00
783,683,1220,3,2025-05-02 12:21:06+00:00
784,1275,742,2,2025-08-11 19:28:48+00:00
785,1432,1055,4,2024-10-25 09:31:57+00:00
786,1716,1628,4,2025-07-04 16:31:55+00:00
787,724,1050,4,2025-09-16 22:01:19+00:00
788,1856,1789,3,2024-06-12 07:33:15+00:00
789,596,1607,3,2024-12-16 21:17:21+00:00
790,519,966,3,2025-03-13 14:46:46+00:00
791,230,1662,2,2025-11-18 16:06:25+00:00
792,413,562,3,2025-06-26 04:58:59+00:00
793,1523,299,3,2024-04-16 11:16:34+00:00
794,864,1796,3,2024-08-10 22:12:32+00:00
795,1799,24,1,2025-09-09 23:55:14+00:00
796,1541,1744,4,2025-01-02 10:15:53+00:00
797,1851,722,3,2025-07-21 01:09:28+00:00
798,1239,1481,1,2024-09-28 13:53:31+00:00
799,1507,1216,3,2025-07-08 22:23:56+00:00
800,1645,566,4,2024-12-23 01:11:03+00:00
801,1255,1151,2,2025-03-16 10:07:23+00:00
802,540,1076,3,2024-05-21 17:27:41+00:00
803,1668,662,4,2025-10-27 16:23:47+00:00
804,805,1389,3,2024-09-06 00:09:33+00:00
805,87,312,3,2024-04-15 21:29:32+00:00
806,1479,395,2,2025-11-02 04:13:41+00:00
807,254,1385,1,2025-08-26 05:46:18+00:00
808,397,190,2,2025-11-05 15:22:00+00:00
809,641,1148,1,2024-08-29 21:29:53+00:00
810,448,914,3,2025-09-18 03:19:34+00:00
811,637,419,1,2025-07-07 00:21:20+00:00
812,389,1683,4,2025-08-22 20:46:10+00:00
813,1596,1261,5,2024-10-13 04:12:51+00:00
814,1441,388,3,2025-09-08 23:48:55+00:00
815,383,525,4,2025-08-10 18:43:12+00:00
816,979,469,3,2024-10-28 08:43:12+00:00
817,457,1472,5,2024-10-21 00:40:45+00:00
818,1505,192,4,2024-11-06 00:05:14+00:00
819,1260,1648,2,2024-01-13 21:03:32+00:00
820,284,312,5,2024-09-18 04:03:02+00:00
821,495,1718,5,2025-01-15 12:48:51+00:00
822,1289,501,4,2025-01-12 17:09:20+00:00
823,1414,1842,2,2024-07-04 18:53:36+00:00
824,1783,1639,2,2024-05-15 09:07:22+00:00
825,42,1086,1,2024-01-24 14:28:49+00:00
826,1672,1601,2,2024-03-06 15:00:32+00:00
827,1299,531,3,2025-06-18 12:36:34+00:00
828,235,184,2,2025-11-12 23:46:09+00:00
829,1501,1590,1,2024-06-07 05:33:33+00:00
830,460,1095,2,2024-06-23 13:31:31+00:00
831,967,1908,5,2024-06-10 14:20:23+00:00
832,944,1356,5,2025-02-26 23:21:40+00:00
833,27,1855,4,2025-10-06 13:07:16+00:00
834,657,778,1,2025-02-23 17:42:51+00:00
835,656,1525,2,2025-11-04 11:04:57+00:00
836,794,705,1,2024-10-19 02:34:14+00:00
837,219,1913,5,2025-06-16 12:10:04+00:00
838,391,568,4,2024-09-17 09:35:36+00:00
839,779,706,3,2025-08-17 00:03:18+00:00
840,365,1628,4,2025-07-13 17:49:19+00:00
841,1420,1646,3,2025-01-26 09:42:38+00:00
842,147,467,5,2025-09-23 19:45:42+00:00
843,1159,1193,4,2025-04-29 10:59:40+00:00
844,778,1188,3,2025-07-27 19:11:37+00:00
845,1420,951,1,2024-07-13 14:06:12+00:00
846,117,1403,1,2024-09-19 16:57:16+00:00
847,1086,888,3,2024-05-18 03:21:49+00:00
848,1473,536,4,2024-12-06 08:52:27+00:00
849,1611,410,4,2024-12-02 00:20:47+00:00
850,703,622,2,2024-07-16 20:54:39+00:00
851,285,389,5,2025-08-31 09:46:18+00:00
852,1581,1625,2,2025-08-12 13:02:27+00:00
853,722,1907,3,2024-11-27 23:43:41+00:00
854,68,738,4,2025-01-23 14:51:42+00:00
855,13,753,5,2025-04-15 01:28:34+00:00
856,1017,181,4,2024-12-23 19:33:36+00:00
857,303,599,5,2024-12-23 14:21:15+00:00
858,105,1566,5,2024-02-26 01:28:16+00:00
859,1826,1317,4,2025-03-11 14:27:24+00:00
860,359,1519,3,2024-11-09 18:32:00+00:00
861,480,525,3,2024-12-24 21:49:09+00:00
862,1493,563,4,2025-01-30 22:05:27+00:00
863,494,1182,4,2024-04-23 08:29:11+00:00
864,1924,677,3,2024-12-31 18:48:51+00:00
865,1761,1295,2,2025-10-01 07:36:47+00:00
866,796,1125,1,2024-03-21 07:56:21+00:00
867,1777,653,2,2024-06-04 17:53:48+00:00
868,565,1564,5,2025-07-26 10:11:21+00:00
869,393,1284,4,2024-10-18 13:04:44+00:00
870,785,699,4,2025-12-14 02:12:35+00:00
871,1291,1597,5,2024-12-10 03:36:56+00:00
872,1752,59,1,2026-01-02 17:25:26+00:00
873,450,1115,1,2024-06-03 16:16:56+00:00
874,1519,552,1,2024-08-26 05:29:17+00:00
875,1271,37,4,2024-06-06 17:50:36+00:00
876,42,37,1,2025-01-14 02:34:03+00:00
877,751,301,3,2024-04-19 04:03:10+00:00
878,352,167,5,2025-03-27 02:28:41+00:00
879,1105,688,2,2025-03-24 08:35:47+00:00
880,1457,296,2,2024-09-23 10:55:26+00:00
881,1286,450,4,2024-10-02 21:14:31+00:00
882,570,520,4,2024-12-11 14:15:28+00:00
883,1624,1530,4,2025-07-28 04:03:57+00:00
884,37,1534,4,2025-04-25 10:28:26+00:00
885,912,1689,5,2024-02-15 02:16:47+00:00
886,1526,496,1,2024-07-17 22:14:02+00:00
887,515,394,1,2025-04-12 07:53:18+00:00
888,1542,1441,1,2025-03-12 14:50:13+00:00
889,1227,652,1,2025-07-25 22:56:02+00:00
890,1692,1985,5,2025-03-19 07:37:20+00:00
891,368,1843,1,2024-04-18 00:33:09+00:00
892,1273,1020,3,2025-09-15 00:11:57+00:00
893,334,1405,2,2025-10-23 23:36:01+00:00
894,1346,612,4,2024-11-03 04:42:13+00:00
895,378,1273,5,2025-06-20 07:32:25+00:00
896,626,1790,4,2025-03-28 07:43:41+00:00
897,1890,1929,2,2025-06-02 06:40:17+00:00
898,680,1956,4,2024-07-09 03:15:46+00:00
899,301,1597,4,2025-04-04 19:47:06+00:00
900,868,924,5,2026-01-01 18:13:05+00:00
901,798,1024,3,2025-07-03 07:21:37+00:00
902,770,637,4,2024-03-13 12:26:13+00:00
903,1749,1954,3,2025-10-02 15:20:03+00:00
904,210,105,2,2024-02-24 10:46:33+00:00
905,868,311,4,2024-06-07 11:39:41+00:00
906,1242,1802,4,2024-06-08 09:44:14+00:00
907,1436,361,1,2024-06-19 12:06:22+00:00
908,479,1175,4,2024-09-22 23:24:56+00:00
909,935,1896,4,2025-11-06 11:41:21+00:00
910,1984,1748,5,2024-08-20 06:39:54+00:00
911,470,1790,4,2024-07-23 06:30:40+00:00
912,1811,1489,4,2024-07-14 20:17:17+00:00
913,1314,85,5,2024-08-02 00:55:10+00:00
914,1601,893,2,2025-05-07 04:31:32+00:00
915,114,929,3,2025-08-21 18:40:27+00:00
916,250,1336,1,2024-11-25 07:18:55+00:00
917,1424,34,5,2024-04-04 12:19:24+00:00
918,208,204,3,2025-12-17 19:04:11+00:00
919,1368,948,4,2024-09-06 11:58:14+00:00
920,1836,516,4,2025-10-15 22:44:49+00:00
921,1791,252,5,2025-01-25 19:19:06+00:00
922,1894,963,1,2025-01-29 00:46:34+00:00
923,372,474,4,2025-12-03 00:32:27+00:00
924,752,1530,5,2025-06-14 04:14:02+00:00
925,1787,1028,4,2025-03-26 14:59:24+00:00
926,446,1847,4,2024-04-30 00:45:36+00:00
927,1797,29,4,2024-02-09 10:55:57+00:00
928,31,1502,1,2024-03-20 08:17:42+00:00
929,595,1061,1,2024-01-29 16:08:57+00:00
930,38,1769,3,2024-06-06 22:45:25+00:00
931,1282,903,3,2024-10-18 10:28:08+00:00
932,362,591,1,2024-04-10 14:00:48+00:00
933,94,767,1,2024-06-26 18:54:00+00:00
934,1047,1609,4,2025-04-10 18:07:15+00:00
935,1721,249,2,2025-11-13 19:55:03+00:00
936,185,304,1,2024-03-09 23:59:21+00:00
937,318,1816,3,2025-07-11 16:00:14+00:00
938,558,600,4,2025-08-15 07:38:45+00:00
939,271,1752,4,2024-03-30 12:55:14+00:00
940,257,1246,3,2025-04-26 08:10:24+00:00
941,1691,771,4,2024-04-06 13:40:00+00:00
942,1803,333,3,2024-05-06 12:13:01+00:00
943,447,545,5,2024-08-08 15:59:21+00:00
944,1602,1639,2,2024-09-19 22:32:06+00:00
945,625,1555,4,2024-02-05 16:18:13+00:00
946,423,502,3,2024-01-28 12:02:14+00:00
947,664,1855,5,2024-12-28 16:29:23+00:00
948,629,1543,1,2025-01-22 12:24:14+00:00
949,759,1319,3,2025-01-13 08:34:07+00:00
950,1356,28,1,2025-06-19 20:48:23+00:00
951,889,1759,4,2025-10-23 18:39:56+00:00
952,869,761,4,2024-08-03 22:03:28+00:00
953,790,1801,5,2024-12-21 21:00:44+00:00
954,381,1495,1,2024-06-10 02:47:19+00:00
955,577,1821,2,2024-02-04 20:22:46+00:00
956,771,1744,1,2025-11-18 08:20:45+00:00
957,1447,69,1,2024-09-05 18:37:41+00:00
958,31,1081,1,2025-01-21 20:24:45+00:00
959,1959,223,4,2025-03-18 16:23:24+00:00
960,1341,1260,3,2025-05-28 02:15:09+00:00
961,681,277,5,2024-12-29 16:40:20+00:00
962,731,682,1,2024-08-27 12:29:30+00:00
963,817,675,1,2024-02-16 12:35:30+00:00
964,55,1200,1,2024-04-20 20:11:01+00:00
965,1417,1406,3,2024-10-25 21:55:43+00:00
966,1304,1135,2,2025-07-19 16:21:57+00:00
967,364,1925,3,2024-04-30 14:16:42+00:00
968,1967,1714,4,2024-10-27 06:11:30+00:00
969,1418,468,2,2024-10-28 03:54:52+00:00
970,72,1719,3,2025-08-24 13:36:22+00:00
971,865,447,3,2024-02-28 21:46:23+00:00
972,287,623,4,2024-05-10 12:31:08+00:00
973,1395,1142,1,2025-09-17 03:58:15+00:00
974,1713,1267,4,2024-09-12 04:16:16+00:00
975,174,215,2,2025-10-20 11:49:45+00:00
976,422,576,1,2025-03-18 13:57:58+00:00
977,954,1458,5,2025-01-29 04:04:58+00:00
978,1386,71,3,2025-02-10 21:43:50+00:00
979,1077,1401,4,2025-11-17 01:53:02+00:00
980,392,725,2,2024-12-01 18:42:18+00:00
981,806,1981,4,2025-09-29 11:03:43+00:00
982,1591,1061,4,2025-10-02 13:08:24+00:00
983,1311,1057,3,2025-12-16 21:14:03+00:00
984,1634,1902,4,2025-06-29 21:07:24+00:00
985,220,997,3,2024-08-04 08:56:54+00:00
986,1014,1069,2,2025-01-29 03:23:00+00:00
987,1599,355,3,2024-02-22 15:55:57+00:00
988,1417,1354,2,2025-04-06 11:16:06+00:00
989,1890,43,5,2025-08-06 13:47:55+00:00
990,1844,1222,1,2025-07-29 05:53:09+00:00
991,1937,985,2,2024-07-13 05:57:47+00:00
992,1848,425,5,2025-09-21 06:16:45+00:00
993,1546,176,4,2024-06-23 03:45:51+00:00
994,1083,421,3,2024-03-25 22:55:36+00:00
995,4,164,3,2024-12-04 01:50:53+00:00
996,1971,772,3,2024-12-28 14:24:07+00:00
997,1925,1621,4,2024-03-01 19:04:37+00:00
998,1291,1981,2,2025-03-17 10:21:18+00:00
999,1013,814,4,2024-06-03 08:27:21+00:00
1000,241,1209,3,2025-09-15 09:02:16+00:00
1001,1952,133,2,2025-06-02 02:06:20+00:00
1002,1024,707,5,2024-03-29 15:53:04+00:00
1003,317,1566,2,2024-06-19 14:25:58+00:00
1004,1998,1169,3,2024-03-20 14:29:34+00:00
1005,908,458,1,2024-08-19 11:16:24+00:00
1006,1598,722,4,2024-10-13 22:25:28+00:00
1007,23,1137,2,2025-07-20 03:43:36+00:00
1008,1556,1976,3,2025-10-07 10:05:23+00:00
1009,1738,711,4,2024-01-18 13:23:14+00:00
1010,10,1048,2,2026-01-03 02:04:26+00:00
1011,1850,1304,2,2025-09-26 18:41:24+00:00
1012,69,269,2,2025-12-11 03:46:51+00:00
1013,111,654,2,2025-10-18 02:42:59+00:00
1014,1950,1515,4,2024-10-05 05:18:40+00:00
1015,755,1636,1,2025-11-23 22:02:09+00:00
1016,63,1238,2,2025-04-04 10:04:00+00:00
1017,1782,791,3,2024-04-24 16:03:28+00:00
1018,1009,400,1,2024-03-26 20:09:09+00:00
1019,1143,1117,1,2025-04-15 08:51:19+00:00
1020,1334,1952,3,2025-11-12 09:40:50+00:00
1021,1036,197,3,2024-10-31 04:11:10+00:00
1022,505,1441,3,2024-09-14 22:22:22+00:00
1023,793,6,2,2024-09-28 12:12:48+00:00
1024,1592,1075,3,2025-02-03 13:04:35+00:00
1025,1619,1272,5,2024-11-12 22:11:03+00:00
1026,1343,764,1,2025-10-10 01:03:37+00:00
1027,1799,1108,5,2025-09-21 03:43:20+00:00
1028,1282,1723,5,2025-01-16 09:18:57+00:00
1029,587,1057,1,2024-04-23 18:14:44+00:00
1030,193,5,1,2025-02-04 05:10:56+00:00
1031,393,164,2,2025-08-07 09:04:44+00:00
1032,1380,865,4,2025-02-26 00:35:42+00:00
1033,399,1130,1,2025-02-09 13:50:49+00:00
1034,983,332,5,2024-05-30 21:43:32+00:00
1035,364,211,2,2025-05-11 05:42:08+00:00
1036,837,511,1,2025-04-18 00:02:32+00:00
1037,1555,1233,5,2024-08-22 12:19:14+00:00
1038,1979,259,2,2025-10-10 14:58:37+00:00
1039,97,289,4,2024-11-08 18:10:47+00:00
1040,1010,861,3,2024-12-24 01:32:24+00:00
1041,497,1266,4,2025-09-15 14:23:21+00:00
1042,1775,51,4,2025-08-13 21:33:41+00:00
1043,1465,1215,1,2026-01-08 01:31:10+00:00
1044,117,1348,5,2025-08-21 10:21:11+00:00
1045,1403,291,3,2025-08-30 22:55:56+00:00
1046,829,997,1,2024-12-07 06:16:01+00:00
1047,835,1954,5,2024-01-27 06:46:24+00:00
1048,1766,1782,4,2025-09-26 16:55:32+00:00
1049,1066,724,2,2024-04-15 11:33:12+00:00
1050,1953,1025,1,2025-11-29 01:47:48+00:00
1051,1115,1361,3,2025-01-14 00:36:12+00:00
1052,1853,1398,2,2026-01-02 16:00:18+00:00
1053,1328,235,5,2025-05-29 01:20:21+00:00
1054,197,1242,5,2025-07-30 03:18:47+00:00
1055,715,1199,1,2025-09-14 02:31:15+00:00
1056,1161,571,4,2024-11-10 04:45:20+00:00
1057,1319,926,4,2025-09-07 21:17:26+00:00
1058,1547,1979,3,2025-09-27 22:21:27+00:00
1059,508,301,5,2024-09-02 20:20:05+00:00
1060,1707,1380,4,2024-08-10 04:01:45+00:00
1061,448,299,3,2025-05-17 07:26:38+00:00
1062,1633,1552,1,2024-04-01 09:42:19+00:00
1063,810,1005,2,2025-06-29 16:53:13+00:00
1064,1049,1134,2,2024-10-17 10:16:10+00:00
1065,473,683,4,2025-04-06 07:41:32+00:00
1066,874,41,5,2024-02-26 03:25:09+00:00
1067,1589,753,3,2024-12-18 19:33:34+00:00
1068,675,516,2,2024-05-16 22:18:54+00:00
1069,1402,387,4,2024-10-19 00:49:26+00:00
1070,1638,1694,2,2025-03-12 02:05:00+00:00
1071,391,403,3,2024-11-08 11:51:58+00:00
